alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,contamination_fraction,contamination_multiplier,redraw_train_test,n_train,n_test
0.1,10,100,46,Point_CHR,Gaussian,absolute_residual,0.9175,82906870024.66197,29.896183298682587,0.0,0.0,10.0,True,7200,800
0.1,10,100,46,Unscaled,Gaussian,absolute_residual,0.9475,21959254591950.305,21.585482425865276,0.0,0.0,10.0,True,7200,800
0.1,10,100,46,Empirical_copula,Gaussian,absolute_residual,0.81875,20733125107.850433,22.947640320317035,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,47,TSCP_R,Gaussian,absolute_residual,0.88875,51024158415.8405,30.2998390668456,0.004000186920166016,0.0,10.0,True,7200,800
0.1,10,100,47,Point_CHR,Gaussian,absolute_residual,0.91625,101370242697.75691,30.82185013632492,0.0,0.0,10.0,True,7200,800
0.1,10,100,47,Unscaled,Gaussian,absolute_residual,0.9525,35563913272029.82,22.651707983678403,0.0,0.0,10.0,True,7200,800
0.1,10,100,47,Empirical_copula,Gaussian,absolute_residual,0.78375,18814110786.246044,30.14032344086588,0.0010001659393310547,0.0,10.0,True,7200,800
0.1,10,100,48,TSCP_R,Gaussian,absolute_residual,0.91125,43729266453.728516,26.744649029455204,0.004006385803222656,0.0,10.0,True,7200,800
0.1,10,100,48,Point_CHR,Gaussian,absolute_residual,0.90375,47312711289.56282,27.375589747174015,0.0,0.0,10.0,True,7200,800
0.1,10,100,48,Unscaled,Gaussian,absolute_residual,0.9275,10815431569096.67,20.109644139344056,0.0,0.0,10.0,True,7200,800
0.1,10,100,48,Empirical_copula,Gaussian,absolute_residual,0.8225,17555321695.73884,23.310430162814797,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,49,TSCP_R,Gaussian,absolute_residual,0.9175,53235497024.14854,27.958814388043663,0.004016876220703125,0.0,10.0,True,7200,800
0.1,10,100,49,Point_CHR,Gaussian,absolute_residual,0.90125,45571320366.571655,27.461520832284954,0.0,0.0,10.0,True,7200,800
0.1,10,100,49,Unscaled,Gaussian,absolute_residual,0.89875,6102615485551.092,18.991164721080597,0.0,0.0,10.0,True,7200,800
0.1,10,100,49,Empirical_copula,Gaussian,absolute_residual,0.81875,18848038738.80176,27.922264334032274,0.0019838809967041016,0.0,10.0,True,7200,800
0.1,10,100,50,TSCP_R,Gaussian,absolute_residual,0.875,45525718769.60402,28.40658987610106,0.004006862640380859,0.0,10.0,True,7200,800
0.1,10,100,50,Point_CHR,Gaussian,absolute_residual,0.82625,25471044848.258167,27.284877135665763,0.0,0.0,10.0,True,7200,800
0.1,10,100,50,Unscaled,Gaussian,absolute_residual,0.9375,14043342056598.576,20.64177536049069,0.0,0.0,10.0,True,7200,800
0.1,10,100,50,Empirical_copula,Gaussian,absolute_residual,0.7725,17286254234.833035,29.487265703942366,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,51,TSCP_R,Gaussian,absolute_residual,0.88375,36604292937.839966,24.651613262046858,0.004006147384643555,0.0,10.0,True,7200,800
0.1,10,100,51,Point_CHR,Gaussian,absolute_residual,0.865,39038197709.738846,26.304842216958246,0.0,0.0,10.0,True,7200,800
0.1,10,100,51,Unscaled,Gaussian,absolute_residual,0.92375,13224202747517.271,20.518090918452927,0.0,0.0,10.0,True,7200,800
0.1,10,100,51,Empirical_copula,Gaussian,absolute_residual,0.84625,24237593395.175816,23.371023678029065,0.0020029544830322266,0.0,10.0,True,7200,800
0.1,10,100,52,TSCP_R,Gaussian,absolute_residual,0.9375,89101326064.75894,26.500722998626838,0.004006624221801758,0.0,10.0,True,7200,800
0.1,10,100,52,Point_CHR,Gaussian,absolute_residual,0.88625,63495646987.24325,30.25883082792926,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,52,Unscaled,Gaussian,absolute_residual,0.93,11733823751364.674,20.274210721712397,0.0,0.0,10.0,True,7200,800
0.1,10,100,52,Empirical_copula,Gaussian,absolute_residual,0.87375,30045671449.540535,23.358292792460208,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,53,TSCP_R,Gaussian,absolute_residual,0.95,91704986469.38858,25.380382228949276,0.003007650375366211,0.0,10.0,True,7200,800
0.1,10,100,53,Point_CHR,Gaussian,absolute_residual,0.92125,67420889710.82216,25.07939819688897,0.0,0.0,10.0,True,7200,800
0.1,10,100,53,Unscaled,Gaussian,absolute_residual,0.8975,6097763867544.831,18.989654371032596,0.0,0.0,10.0,True,7200,800
0.1,10,100,53,Empirical_copula,Gaussian,absolute_residual,0.855,29892309992.225048,25.46289332452728,0.0019922256469726562,0.0,10.0,True,7200,800
0.1,10,100,54,TSCP_R,Gaussian,absolute_residual,0.91375,61112402459.65762,27.126013626558525,0.004000186920166016,0.0,10.0,True,7200,800
0.1,10,100,54,Point_CHR,Gaussian,absolute_residual,0.9275,97419913906.39749,27.89907143079251,0.0010008811950683594,0.0,10.0,True,7200,800
0.1,10,100,54,Unscaled,Gaussian,absolute_residual,0.93125,16930299282187.488,21.031316713527655,0.0,0.0,10.0,True,7200,800
0.1,10,100,54,Empirical_copula,Gaussian,absolute_residual,0.8375,29179427994.09372,25.407246465752866,0.0010013580322265625,0.0,10.0,True,7200,800
0.1,10,100,55,TSCP_R,Gaussian,absolute_residual,0.94375,100204200377.91835,28.747773320809735,0.004002809524536133,0.0,10.0,True,7200,800
0.1,10,100,55,Point_CHR,Gaussian,absolute_residual,0.9325,113988388038.90042,28.859165473207387,0.0,0.0,10.0,True,7200,800
0.1,10,100,55,Unscaled,Gaussian,absolute_residual,0.89375,7709819477861.016,19.4403652788563,0.0,0.0,10.0,True,7200,800
0.1,10,100,55,Empirical_copula,Gaussian,absolute_residual,0.86875,47377871406.29136,28.766712698525108,0.0009984970092773438,0.0,10.0,True,7200,800
0.1,10,100,56,TSCP_R,Gaussian,absolute_residual,0.93125,94179976186.94466,28.245977174312046,0.002999544143676758,0.0,10.0,True,7200,800
0.1,10,100,56,Point_CHR,Gaussian,absolute_residual,0.8525,35247869104.79733,27.198437760993325,0.0,0.0,10.0,True,7200,800
0.1,10,100,56,Unscaled,Gaussian,absolute_residual,0.9325,12643987606666.465,20.426238860073312,0.0,0.0,10.0,True,7200,800
0.1,10,100,56,Empirical_copula,Gaussian,absolute_residual,0.84125,28897942330.916676,25.2830505266644,0.00099945068359375,0.0,10.0,True,7200,800
0.1,10,100,57,TSCP_R,Gaussian,absolute_residual,0.875,39543661228.87219,24.31046605721738,0.004000186920166016,0.0,10.0,True,7200,800
0.1,10,100,57,Point_CHR,Gaussian,absolute_residual,0.9125,69238817947.06325,26.857432060233847,0.0,0.0,10.0,True,7200,800
0.1,10,100,57,Unscaled,Gaussian,absolute_residual,0.89375,5196542256370.508,18.68837096642844,0.0,0.0,10.0,True,7200,800
0.1,10,100,57,Empirical_copula,Gaussian,absolute_residual,0.7825,16897893256.235657,21.90820648601009,0.002012014389038086,0.0,10.0,True,7200,800
0.1,10,100,58,TSCP_R,Gaussian,absolute_residual,0.9225,59726976842.596,26.078966085474306,0.004006624221801758,0.0,10.0,True,7200,800
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,0.95875,184390961010.3055,29.455634405630622,0.0,0.0,10.0,True,7200,800
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,0.865,6337070200517.598,19.06289482737231,0.0,0.0,10.0,True,7200,800
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,0.81875,24483681959.18405,25.77124610234249,0.0010001659393310547,0.0,10.0,True,7200,800
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,0.88625,39340978087.05685,25.14190154361816,0.003999471664428711,0.0,10.0,True,7200,800
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,0.92625,81354611184.82445,27.49974635204382,0.0,0.0,10.0,True,7200,800
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,0.865,4983433311174.388,18.610278189565022,0.0,0.0,10.0,True,7200,800
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,0.79,16360553188.733368,24.217053093370783,0.002000570297241211,0.0,10.0,True,7200,800
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,0.915,63031239758.5684,26.63703242445973,0.004006862640380859,0.0,10.0,True,7200,800
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,0.84875,28111599989.383095,22.79134179484189,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,0.89375,7565766208144.703,19.403733075575968,0.0,0.0,10.0,True,7200,800
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,0.8175,20553848080.30586,22.099864583370216,0.0010001659393310547,0.0,10.0,True,7200,800
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,0.9475,89676141730.63724,28.756670856384865,0.0030069351196289062,0.0,10.0,True,7200,800
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,0.97625,344176528922.32465,33.015999724235265,0.000993967056274414,0.0,10.0,True,7200,800
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,0.9225,12168606617931.688,20.348110395488913,0.0,0.0,10.0,True,7200,800
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,0.865,25766715275.826336,22.745131485837106,0.0010094642639160156,0.0,10.0,True,7200,800
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,0.94,63937108189.339615,27.233824400572534,0.004000186920166016,0.0,10.0,True,7200,800
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,0.9275,71409042799.64369,33.41972354657101,0.0,0.0,10.0,True,7200,800
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,0.9375,13460744215752.555,20.554499545359302,0.0,0.0,10.0,True,7200,800
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,0.82,18752324567.357468,22.59985881864215,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,0.92,62221903469.395546,27.105641517323683,0.003998994827270508,0.0,10.0,True,7200,800
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,0.9,57452978196.40895,25.607455179593302,0.0,0.0,10.0,True,7200,800
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,0.89625,7866695073479.272,19.47956398048875,0.0,0.0,10.0,True,7200,800
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,0.88375,33770737986.81664,24.968289835547335,0.00099945068359375,0.0,10.0,True,7200,800
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,0.93125,80498421860.16573,29.256896765290918,0.003998994827270508,0.0,10.0,True,7200,800
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,0.8675,35519441269.74306,25.607006851375658,0.001001596450805664,0.0,10.0,True,7200,800
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,0.93875,16084002642140.959,20.92374475836698,0.0,0.0,10.0,True,7200,800
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,0.84125,30024379030.457817,26.72794341693476,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,0.91375,71939157129.68007,25.180531633519745,0.0029942989349365234,0.0,10.0,True,7200,800
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,0.93625,129507475172.25473,30.2316712167843,0.0009965896606445312,0.0,10.0,True,7200,800
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,0.905,8373029840485.771,19.601452924770044,0.0,0.0,10.0,True,7200,800
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,0.84625,30903040221.867767,22.724507454174642,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,0.9,49705241704.13038,26.994583009845165,0.004005908966064453,0.0,10.0,True,7200,800
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,0.91,64607628323.54402,28.18814375124216,0.0,0.0,10.0,True,7200,800
0.1,10,100,66,Unscaled,Gaussian,absolute_residual,0.91375,6818915705064.764,19.203108342358743,0.0,0.0,10.0,True,7200,800
0.1,10,100,66,Empirical_copula,Gaussian,absolute_residual,0.7675,13177975676.9721,24.75759068910779,0.0010004043579101562,0.0,10.0,True,7200,800
0.1,10,100,67,TSCP_R,Gaussian,absolute_residual,0.91125,54461737588.66903,29.011857910830155,0.004000425338745117,0.0,10.0,True,7200,800
0.1,10,100,67,Point_CHR,Gaussian,absolute_residual,0.91625,68723974263.5201,27.701863335239373,0.0,0.0,10.0,True,7200,800
0.1,10,100,67,Unscaled,Gaussian,absolute_residual,0.91625,9401758113924.494,19.82991749903334,0.0,0.0,10.0,True,7200,800
0.1,10,100,67,Empirical_copula,Gaussian,absolute_residual,0.835,26483955045.465363,27.61703224020372,0.0010018348693847656,0.0,10.0,True,7200,800
0.1,10,100,68,TSCP_R,Gaussian,absolute_residual,0.90625,60563823399.546585,31.12686220113074,0.004006862640380859,0.0,10.0,True,7200,800
0.1,10,100,68,Point_CHR,Gaussian,absolute_residual,0.93625,180413385749.60303,29.862697422484615,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,68,Unscaled,Gaussian,absolute_residual,0.96625,32224174470144.92,22.429427058584583,0.0,0.0,10.0,True,7200,800
0.1,10,100,68,Empirical_copula,Gaussian,absolute_residual,0.77125,16070852884.086918,26.086348502601048,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,69,TSCP_R,Gaussian,absolute_residual,0.92125,61097477498.15113,25.01946487806827,0.004011392593383789,0.0,10.0,True,7200,800
0.1,10,100,69,Point_CHR,Gaussian,absolute_residual,0.94375,128368947707.06674,28.065134785180998,0.0009968280792236328,0.0,10.0,True,7200,800
0.1,10,100,69,Unscaled,Gaussian,absolute_residual,0.8575,5360980850312.581,18.746682564574336,0.0,0.0,10.0,True,7200,800
0.1,10,100,69,Empirical_copula,Gaussian,absolute_residual,0.78125,19685168030.106922,22.409205757327502,0.0009992122650146484,0.0,10.0,True,7200,800
0.1,10,100,70,TSCP_R,Gaussian,absolute_residual,0.92125,82750311722.16692,30.526909347208136,0.003006458282470703,0.0,10.0,True,7200,800
0.1,10,100,70,Point_CHR,Gaussian,absolute_residual,0.8925,51422219355.662926,29.856396922588097,0.0010004043579101562,0.0,10.0,True,7200,800
0.1,10,100,70,Unscaled,Gaussian,absolute_residual,0.94125,31880843669952.07,22.405414386648506,0.0,0.0,10.0,True,7200,800
0.1,10,100,70,Empirical_copula,Gaussian,absolute_residual,0.80125,22801208652.161507,24.417079990270178,0.0009996891021728516,0.0,10.0,True,7200,800
0.1,10,100,71,TSCP_R,Gaussian,absolute_residual,0.9225,69955446841.04951,27.189414661974205,0.002992391586303711,0.0,10.0,True,7200,800
0.1,10,100,71,Point_CHR,Gaussian,absolute_residual,0.9225,131072834567.8522,30.875838180713444,0.0010030269622802734,0.0,10.0,True,7200,800
0.1,10,100,71,Unscaled,Gaussian,absolute_residual,0.9375,11021030514670.963,20.147548991212123,0.0,0.0,10.0,True,7200,800
0.1,10,100,71,Empirical_copula,Gaussian,absolute_residual,0.86,41217330841.02985,29.209872963838556,0.0009987354278564453,0.0,10.0,True,7200,800
0.1,10,100,72,TSCP_R,Gaussian,absolute_residual,0.93375,76035771564.29681,26.537143639436525,0.00400090217590332,0.0,10.0,True,7200,800
0.1,10,100,72,Point_CHR,Gaussian,absolute_residual,0.935,113086853603.29631,30.335206407558793,0.0,0.0,10.0,True,7200,800
0.1,10,100,72,Unscaled,Gaussian,absolute_residual,0.95875,22661835538879.08,21.653570005290835,0.0009982585906982422,0.0,10.0,True,7200,800
0.1,10,100,72,Empirical_copula,Gaussian,absolute_residual,0.825,29245780549.402317,25.538197744786313,0.0009999275207519531,0.0,10.0,True,7200,800
0.1,10,100,73,TSCP_R,Gaussian,absolute_residual,0.8825,44330874376.94747,25.80924761945122,0.003999471664428711,0.0,10.0,True,7200,800
0.1,10,100,73,Point_CHR,Gaussian,absolute_residual,0.93625,130837070829.5374,30.57722630948561,0.0,0.0,10.0,True,7200,800
0.1,10,100,73,Unscaled,Gaussian,absolute_residual,0.91625,9207454571575.596,19.788549357626824,0.0,0.0,10.0,True,7200,800
0.1,10,100,73,Empirical_copula,Gaussian,absolute_residual,0.77375,20899779983.077286,25.06389499889438,0.0009992122650146484,0.0,10.0,True,7200,800
0.1,10,100,74,TSCP_R,Gaussian,absolute_residual,0.92125,48310877253.69896,26.549713778950235,0.004007101058959961,0.0,10.0,True,7200,800
0.1,10,100,74,Point_CHR,Gaussian,absolute_residual,0.9525,243796967844.23727,29.65937635852073,0.0,0.0,10.0,True,7200,800
0.1,10,100,74,Unscaled,Gaussian,absolute_residual,0.91625,11882819825651.2,20.299808978471162,0.0,0.0,10.0,True,7200,800
0.1,10,100,74,Empirical_copula,Gaussian,absolute_residual,0.875,25003416022.35114,25.083338748241,0.0010004043579101562,0.0,10.0,True,7200,800
0.1,10,100,75,TSCP_R,Gaussian,absolute_residual,0.91125,80168404768.19745,27.080356937146803,0.003999948501586914,0.0,10.0,True,7200,800
0.1,10,100,75,Point_CHR,Gaussian,absolute_residual,0.8525,41833462958.80981,27.104055115272622,0.0010123252868652344,0.0,10.0,True,7200,800
0.1,10,100,75,Unscaled,Gaussian,absolute_residual,0.84625,4591393981212.78,18.45841712795614,0.0,0.0,10.0,True,7200,800
0.1,10,100,75,Empirical_copula,Gaussian,absolute_residual,0.8,22176784108.021576,23.348970231517562,0.0009891986846923828,0.0,10.0,True,7200,800
0.1,10,100,76,TSCP_R,Gaussian,absolute_residual,0.93625,84097362647.21509,27.644274104987296,0.0029981136322021484,0.0,10.0,True,7200,800
0.1,10,100,76,Point_CHR,Gaussian,absolute_residual,0.91875,88214536046.21497,30.039895662424705,0.0,0.0,10.0,True,7200,800
0.1,10,100,76,Unscaled,Gaussian,absolute_residual,0.91625,11448355286542.477,20.22433776964876,0.0,0.0,10.0,True,7200,800
0.1,10,100,76,Empirical_copula,Gaussian,absolute_residual,0.87625,45152735152.43214,28.158154939589714,0.00099945068359375,0.0,10.0,True,7200,800
0.1,10,100,77,TSCP_R,Gaussian,absolute_residual,0.91,65203872260.59775,27.665901239626418,0.0039997100830078125,0.0,10.0,True,7200,800
0.1,10,100,77,Point_CHR,Gaussian,absolute_residual,0.905,82758009501.18687,30.32933072554809,0.0,0.0,10.0,True,7200,800
0.1,10,100,77,Unscaled,Gaussian,absolute_residual,0.9175,9024897329055.982,19.748959854791824,0.0,0.0,10.0,True,7200,800
0.1,10,100,77,Empirical_copula,Gaussian,absolute_residual,0.8325,26517402377.126423,27.13311728521229,0.001001119613647461,0.0,10.0,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,0.905,53040110209.728745,26.588656956959763,0.00402069091796875,0.0,10.0,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,0.87,34067100771.461723,25.40519949026592,0.0009992122650146484,0.0,10.0,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,0.915,11974626292623.402,20.31543831516555,0.0,0.0,10.0,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,0.8175,19295494217.389393,25.414454283133402,0.0010006427764892578,0.0,10.0,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,0.89375,33323103415.617832,26.003076178807454,0.004006385803222656,0.0,10.0,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,0.89,34174312082.021355,26.865209997683152,0.0,0.0,10.0,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,0.86625,5487640947373.196,18.7905100519211,0.0,0.0,10.0,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,0.76625,12657273007.684448,23.38000008378444,0.002006053924560547,0.0,10.0,True,7200,800
0.1,10,100,80,TSCP_R,Gaussian,absolute_residual,0.8975,44149943539.18339,22.730412982257448,0.0029969215393066406,0.0,10.0,True,7200,800
0.1,10,100,80,Point_CHR,Gaussian,absolute_residual,0.95375,124737963750.80331,25.863798259931066,0.0009992122650146484,0.0,10.0,True,7200,800
0.1,10,100,80,Unscaled,Gaussian,absolute_residual,0.87375,6020359395899.7,18.965410259820125,0.0,0.0,10.0,True,7200,800
0.1,10,100,80,Empirical_copula,Gaussian,absolute_residual,0.8175,21085549289.71959,22.721684627352573,0.0010001659393310547,0.0,10.0,True,7200,800
0.1,10,100,81,TSCP_R,Gaussian,absolute_residual,0.81375,23829896861.1747,23.736498404180956,0.004010200500488281,0.0,10.0,True,7200,800
0.1,10,100,81,Point_CHR,Gaussian,absolute_residual,0.87375,51909698031.38759,27.03264999314927,0.0,0.0,10.0,True,7200,800
0.1,10,100,81,Unscaled,Gaussian,absolute_residual,0.91125,8764538468684.03,19.691232731503106,0.0,0.0,10.0,True,7200,800
0.1,10,100,81,Empirical_copula,Gaussian,absolute_residual,0.765,15778900217.8975,22.312706926569597,0.0009975433349609375,0.0,10.0,True,7200,800
0.1,10,100,82,TSCP_R,Gaussian,absolute_residual,0.87375,56290468866.25857,24.17451378255737,0.003997802734375,0.0,10.0,True,7200,800
0.1,10,100,82,Point_CHR,Gaussian,absolute_residual,0.87125,55162816278.53307,26.443636833565932,0.0,0.0,10.0,True,7200,800
0.1,10,100,82,Unscaled,Gaussian,absolute_residual,0.885,7425444286629.846,19.367441123220896,0.0,0.0,10.0,True,7200,800
0.1,10,100,82,Empirical_copula,Gaussian,absolute_residual,0.835,33851198777.834103,25.37393946832646,0.0010025501251220703,0.0,10.0,True,7200,800
0.1,10,100,83,TSCP_R,Gaussian,absolute_residual,0.87625,36351234464.35262,28.13017891366148,0.003993034362792969,0.0,10.0,True,7200,800
0.1,10,100,83,Point_CHR,Gaussian,absolute_residual,0.85625,34164434525.106888,29.29625382813137,0.0,0.0,10.0,True,7200,800
0.1,10,100,83,Unscaled,Gaussian,absolute_residual,0.91125,11815607605302.307,20.288297564855856,0.0,0.0,10.0,True,7200,800
0.1,10,100,83,Empirical_copula,Gaussian,absolute_residual,0.82,25157934431.99698,27.07577603271147,0.0019989013671875,0.0,10.0,True,7200,800
0.1,10,100,84,TSCP_R,Gaussian,absolute_residual,0.90375,44416974524.32867,28.836555878363097,0.004012584686279297,0.0,10.0,True,7200,800
