alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,redraw_train_test,n_train,n_test,noise_ratio
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,1,54.64007655405436,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,2,37.6757941183007,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,3,26.476658097917316,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,4,24.33577399112093,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,5,15.012288828575695,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,6,9.363359964457734,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,7,8.483342697355198,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,8,6.455993705921456,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,9,4.0985593795028095,True,7200,800,20
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,10,3.29539512584038,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,1,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,2,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,3,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,4,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,5,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,6,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,7,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,8,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,9,34.54377503577335,True,7200,800,20
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,10,34.54377503577335,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,1,54.03881523908722,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,2,31.074348560948444,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,3,22.762598691247593,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,4,21.548038243338443,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,5,16.468191936403457,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,6,9.427479782764927,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,7,6.460078765637332,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,8,4.45171056270855,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,9,3.726238585984774,True,7200,800,20
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,10,2.4737309476555343,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,1,57.12150009365618,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,2,33.39169139612995,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,3,27.71946176952654,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,4,18.359156667964843,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,5,13.145701300606412,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,6,9.054562588059916,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,7,5.714458777469761,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,8,4.414662680409624,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,9,3.8197871429765993,True,7200,800,20
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,10,2.3154227949381507,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,1,66.48207537354884,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,2,30.77699635799001,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,3,27.961866138454127,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,4,19.274569323034616,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,5,12.453831219020794,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,6,9.739179705089988,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,7,5.1039347470403,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,8,4.135504820122986,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,9,3.388907837195473,True,7200,800,20
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,10,1.918702474450491,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,1,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,2,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,3,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,4,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,5,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,6,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,7,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,8,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,9,37.95668067809314,True,7200,800,20
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,10,37.95668067809314,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,1,53.009502314606465,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,2,30.675279162762564,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,3,27.691021890112932,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,4,15.467119404913415,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,5,10.56177340282699,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,6,8.29059492912844,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,7,5.774893895165688,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,8,4.135504820122986,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,9,3.388440040476258,True,7200,800,20
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,10,2.023895586895204,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,1,51.168774174236546,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,2,37.622187704309994,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,3,22.123739337975866,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,4,19.161225935412446,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,5,14.318535179793944,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,6,11.005731595925148,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,7,7.563976568373235,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,8,5.0181272263400185,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,9,3.710838449564832,True,7200,800,20
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,10,2.391792525788263,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,1,42.34495691541686,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,2,37.49326040512365,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,3,18.037084810471267,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,4,19.240942255684093,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,5,14.275413716449357,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,6,11.27081813451592,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,7,7.035817041657495,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,8,4.575739103227866,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,9,3.669757130591007,True,7200,800,20
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,10,2.823993640736676,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,1,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,2,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,3,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,4,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,5,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,6,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,7,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,8,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,9,34.636955008691494,True,7200,800,20
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,10,34.636955008691494,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,1,44.99231786176856,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,2,34.636955008608226,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,3,19.973103156661633,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,4,18.331052365115692,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,5,13.919904808667436,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,6,10.344041833135543,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,7,6.80623268201262,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,8,4.508948379519712,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,9,3.445563785948061,True,7200,800,20
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,10,2.4522119227462404,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,1,57.48405182487785,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,2,41.24965689248755,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,3,28.262806816564677,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,4,21.13593785499009,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,5,16.09727669265674,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,6,11.256831151317321,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,7,8.084324200282763,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,8,5.232242266049792,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,9,3.8441700303686948,True,7200,800,20
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,10,2.83065907163325,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,1,60.98503112864107,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,2,38.01134401594508,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,3,25.193633655038425,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,4,21.63173360046001,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,5,12.224504947576925,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,6,11.23670175493389,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,7,9.678505181868392,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,8,6.244524371911444,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,9,4.118391029437831,True,7200,800,20
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,10,3.5152344266760167,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,1,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,2,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,3,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,4,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,5,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,6,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,7,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,8,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,9,34.66076634599675,True,7200,800,20
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,10,34.66076634599675,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,1,57.400882884415374,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,2,30.107222734989083,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,3,20.454087085356015,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,4,17.38483732691488,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,5,13.25249087111036,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,6,9.171103292871642,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,7,8.177306559543187,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,8,4.747602540541061,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,9,2.6596955706344865,True,7200,800,20
0.1,10,100,125,Empirical_copula,Gaussian,absolute_residual,10,2.3488293740975656,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,1,56.21281526045766,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,2,43.813636506599295,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,3,33.06484247826076,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,4,19.026981300454395,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,5,13.942749782500703,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,6,10.09920827129145,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,7,7.543493120046611,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,8,5.116527975958068,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,9,3.5973453883142783,True,7200,800,20
0.1,10,100,126,TSCP_R,Gaussian,absolute_residual,10,3.085400699750398,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,1,70.90786716363722,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,2,54.17618837008398,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,3,25.199389780005117,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,4,21.150951110923188,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,5,13.100529680958747,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,6,10.692601597146222,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,7,7.080741250785688,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,8,5.852267367366458,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,9,4.209536203850275,True,7200,800,20
0.1,10,100,126,Point_CHR,Gaussian,absolute_residual,10,3.2384645654672477,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,1,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,2,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,3,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,4,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,5,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,6,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,7,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,8,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,9,39.36445549644443,True,7200,800,20
0.1,10,100,126,Unscaled,Gaussian,absolute_residual,10,39.36445549644443,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,1,51.90764488283484,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,2,39.364455496362154,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,3,38.94749422267075,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,4,18.304705068525724,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,5,12.081883287787633,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,6,10.901485969967776,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,7,7.080741250785688,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,8,4.287278850951427,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,9,3.2667776906053514,True,7200,800,20
0.1,10,100,126,Empirical_copula,Gaussian,absolute_residual,10,2.5197842809320323,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,1,58.410962262898636,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,2,37.274987573620905,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,3,27.06117476310749,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,4,19.204709735262455,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,5,13.318980133829498,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,6,9.804055428587596,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,7,6.806061767040161,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,8,4.906620334984001,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,9,3.1895438934810376,True,7200,800,20
0.1,10,100,127,TSCP_R,Gaussian,absolute_residual,10,3.2306685305459952,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,1,61.01077652567707,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,2,50.75691984188413,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,3,30.572724576897905,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,4,19.445598102561192,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,5,15.19544109962715,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,6,8.832455709055875,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,7,7.903768084148233,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,8,4.958858441827931,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,9,3.0000884658331897,True,7200,800,20
0.1,10,100,127,Point_CHR,Gaussian,absolute_residual,10,3.511261457306894,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,1,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,2,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,3,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,4,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,5,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,6,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,7,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,8,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,9,37.54099708323062,True,7200,800,20
0.1,10,100,127,Unscaled,Gaussian,absolute_residual,10,37.54099708323062,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,1,49.284969574140405,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,2,37.54099708316099,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,3,25.654993896687373,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,4,19.445598102561195,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,5,11.90583219601349,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,6,9.060099676422961,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,7,6.572702512045591,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,8,4.142608983996796,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,9,3.096959237657627,True,7200,800,20
0.1,10,100,127,Empirical_copula,Gaussian,absolute_residual,10,2.9398275960342968,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,1,53.76045759226245,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,2,37.902639028803804,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,3,25.32296602773416,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,4,18.875930829816205,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,5,14.230385275610342,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,6,10.805698383509917,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,7,7.270052621490901,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,8,5.444541200503766,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,9,3.280347310062212,True,7200,800,20
0.1,10,100,128,TSCP_R,Gaussian,absolute_residual,10,2.4959850353436446,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,1,56.06397106806958,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,2,33.02199391063381,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,3,26.331567631637274,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,4,21.531410770549527,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,5,15.173107856757337,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,6,11.433918894127526,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,7,8.307603040314554,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,8,5.086212364716646,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,9,3.5348732765451487,True,7200,800,20
0.1,10,100,128,Point_CHR,Gaussian,absolute_residual,10,2.8553574383017386,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,1,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,2,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,3,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,4,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,5,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,6,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,7,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,8,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,9,35.138844503951866,True,7200,800,20
0.1,10,100,128,Unscaled,Gaussian,absolute_residual,10,35.138844503951866,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,1,46.53964250826744,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,2,35.13884450388839,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,3,26.331567631637274,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,4,16.101833076107432,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,5,12.72780947792831,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,6,10.415176835706319,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,7,6.542813576113435,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,8,4.483813529477743,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,9,2.6235509485195614,True,7200,800,20
0.1,10,100,128,Empirical_copula,Gaussian,absolute_residual,10,2.219153047114787,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,1,62.20391753151194,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,2,37.50739884316915,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,3,31.518129143831317,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,4,19.733998799735275,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,5,16.479888790716092,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,6,10.594317606666786,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,7,7.954960673431049,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,8,4.944098254766487,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,9,3.9412809863746663,True,7200,800,20
0.1,10,100,129,TSCP_R,Gaussian,absolute_residual,10,2.8687109142294474,True,7200,800,20
0.1,10,100,129,Point_CHR,Gaussian,absolute_residual,1,67.94756065414482,True,7200,800,20
0.1,10,100,129,Point_CHR,Gaussian,absolute_residual,2,33.144443414207196,True,7200,800,20
0.1,10,100,129,Point_CHR,Gaussian,absolute_residual,3,30.026464923102164,True,7200,800,20
