alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure,redraw_train_test,n_train,n_test
0.05,10,100,14,Empirical_copula,Gaussian,absolute_residual,0.98875,313055148587.85095,29.785068379489047,0.001995086669921875,0.6,equicorrelated,True,7200,800
0.1,10,100,14,TSCP_R,Gaussian,absolute_residual,0.95625,77270176388.91087,25.794693134930064,0.0030050277709960938,0.6,equicorrelated,True,7200,800
0.1,10,100,14,Point_CHR,Gaussian,absolute_residual,0.96375,145568394634.4311,27.742644103964373,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,14,Unscaled,Gaussian,absolute_residual,0.935,12147737766946.54,20.344618050261843,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,14,Empirical_copula,Gaussian,absolute_residual,0.945,83680396247.08919,24.962253227961284,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.2,10,100,14,TSCP_R,Gaussian,absolute_residual,0.8575,9379419426.373425,20.76699165569544,0.0019948482513427734,0.6,equicorrelated,True,7200,800
0.2,10,100,14,Point_CHR,Gaussian,absolute_residual,0.815,8048311194.268581,24.37562503092493,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,14,Unscaled,Gaussian,absolute_residual,0.80125,889127454124.6886,15.663773770040313,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,14,Empirical_copula,Gaussian,absolute_residual,0.8425,7931040519.23947,22.792820447175018,0.0010066032409667969,0.6,equicorrelated,True,7200,800
0.05,10,100,15,TSCP_R,Gaussian,absolute_residual,0.9575,77451739857.81468,27.895195601298212,0.004006862640380859,0.6,equicorrelated,True,7200,800
0.05,10,100,15,Point_CHR,Gaussian,absolute_residual,0.97875,251498347383.70383,32.612630170491514,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,15,Unscaled,Gaussian,absolute_residual,0.9625,30286226747546.438,22.290741574631785,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,15,Empirical_copula,Gaussian,absolute_residual,0.91875,43097275702.742386,25.687556788909752,0.0009961128234863281,0.6,equicorrelated,True,7200,800
0.1,10,100,15,TSCP_R,Gaussian,absolute_residual,0.92375,31593819554.436123,25.229210430422768,0.0039997100830078125,0.6,equicorrelated,True,7200,800
0.1,10,100,15,Point_CHR,Gaussian,absolute_residual,0.955,107109227224.9637,27.655929847023444,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,15,Unscaled,Gaussian,absolute_residual,0.93875,11451166717166.586,20.2248343740837,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,15,Empirical_copula,Gaussian,absolute_residual,0.8875,16502457776.047037,23.645386960489645,0.0010023117065429688,0.6,equicorrelated,True,7200,800
0.2,10,100,15,TSCP_R,Gaussian,absolute_residual,0.86875,10749696715.41741,22.84292979965636,0.003995418548583984,0.6,equicorrelated,True,7200,800
0.2,10,100,15,Point_CHR,Gaussian,absolute_residual,0.8875,17289287837.33167,21.592092501119097,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,15,Unscaled,Gaussian,absolute_residual,0.87375,1714590191140.3965,16.726922067566438,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,15,Empirical_copula,Gaussian,absolute_residual,0.83125,7001103690.286073,22.290741574629514,0.0010063648223876953,0.6,equicorrelated,True,7200,800
0.05,10,100,16,TSCP_R,Gaussian,absolute_residual,0.96625,160778612829.79398,27.194661056606016,0.003996849060058594,0.6,equicorrelated,True,7200,800
0.05,10,100,16,Point_CHR,Gaussian,absolute_residual,0.9775,415988438766.8343,30.01847161715354,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,16,Unscaled,Gaussian,absolute_residual,0.94875,22956334298890.336,21.681546387537608,0.001001119613647461,0.6,equicorrelated,True,7200,800
0.05,10,100,16,Empirical_copula,Gaussian,absolute_residual,0.93375,98287324607.13693,27.126617333885257,0.0010106563568115234,0.6,equicorrelated,True,7200,800
0.1,10,100,16,TSCP_R,Gaussian,absolute_residual,0.925,61619205007.456985,24.781664721103162,0.0029947757720947266,0.6,equicorrelated,True,7200,800
0.1,10,100,16,Point_CHR,Gaussian,absolute_residual,0.92875,59472828774.14401,26.978051292421476,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,16,Unscaled,Gaussian,absolute_residual,0.93,11851132603686.906,20.294389240103158,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,16,Empirical_copula,Gaussian,absolute_residual,0.9,34199948624.1188,22.21662044884276,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.2,10,100,16,TSCP_R,Gaussian,absolute_residual,0.86875,17701459498.86229,21.92218462333323,0.0030028820037841797,0.6,equicorrelated,True,7200,800
0.2,10,100,16,Point_CHR,Gaussian,absolute_residual,0.8325,11193032494.615015,21.514344197320252,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,16,Unscaled,Gaussian,absolute_residual,0.83125,1877151840318.5706,16.879125425628175,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,16,Empirical_copula,Gaussian,absolute_residual,0.86,17795186204.552746,21.370518029573216,0.001996278762817383,0.6,equicorrelated,True,7200,800
0.05,10,100,17,TSCP_R,Gaussian,absolute_residual,0.94875,84762160978.3649,27.347912914731594,0.004000186920166016,0.6,equicorrelated,True,7200,800
0.05,10,100,17,Point_CHR,Gaussian,absolute_residual,0.90875,38981575428.11509,29.13719164127177,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.05,10,100,17,Unscaled,Gaussian,absolute_residual,0.96875,37219419856589.35,22.75500629281008,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,17,Empirical_copula,Gaussian,absolute_residual,0.9125,55453250845.52934,29.89928515081408,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.1,10,100,17,TSCP_R,Gaussian,absolute_residual,0.8875,22650432488.922077,23.799019843865327,0.0030059814453125,0.6,equicorrelated,True,7200,800
0.1,10,100,17,Point_CHR,Gaussian,absolute_residual,0.90875,36297144817.03802,24.32913365446303,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.1,10,100,17,Unscaled,Gaussian,absolute_residual,0.9325,9456308575070.666,19.84139319431033,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,17,Empirical_copula,Gaussian,absolute_residual,0.85625,15318291520.793133,24.99180414678876,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.2,10,100,17,TSCP_R,Gaussian,absolute_residual,0.80875,5461171791.1256485,20.650031160273198,0.0030019283294677734,0.6,equicorrelated,True,7200,800
0.2,10,100,17,Point_CHR,Gaussian,absolute_residual,0.83,8566316934.914026,23.496898891784664,0.0009980201721191406,0.6,equicorrelated,True,7200,800
0.2,10,100,17,Unscaled,Gaussian,absolute_residual,0.80875,987781677431.5989,15.829459885003446,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,17,Empirical_copula,Gaussian,absolute_residual,0.775,4325088664.862926,22.303333846985844,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,18,TSCP_R,Gaussian,absolute_residual,0.9775,219180164578.38672,32.84917891043913,0.004999637603759766,0.6,equicorrelated,True,7200,800
0.05,10,100,18,Point_CHR,Gaussian,absolute_residual,0.985,703377139961.2262,41.05314198031553,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,18,Unscaled,Gaussian,absolute_residual,0.9775,109241190934265.38,25.341869060012147,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,18,Empirical_copula,Gaussian,absolute_residual,0.9775,270406888483.95627,30.601525211621556,0.0010089874267578125,0.6,equicorrelated,True,7200,800
0.1,10,100,18,TSCP_R,Gaussian,absolute_residual,0.95625,89056389097.97108,29.78478062190335,0.0029976367950439453,0.6,equicorrelated,True,7200,800
0.1,10,100,18,Point_CHR,Gaussian,absolute_residual,0.96875,170525191076.6214,35.72272540206842,0.0010035037994384766,0.6,equicorrelated,True,7200,800
0.1,10,100,18,Unscaled,Gaussian,absolute_residual,0.94125,14503902426448.92,20.708492590383084,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,18,Empirical_copula,Gaussian,absolute_residual,0.92,68658706931.330475,30.28520541008146,0.0009927749633789062,0.6,equicorrelated,True,7200,800
0.2,10,100,18,TSCP_R,Gaussian,absolute_residual,0.79625,7397977838.495008,23.49584829636406,0.0030035972595214844,0.6,equicorrelated,True,7200,800
0.2,10,100,18,Point_CHR,Gaussian,absolute_residual,0.92625,49778115365.88483,29.709303049411947,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,18,Unscaled,Gaussian,absolute_residual,0.8375,1818745320019.142,16.825856817055477,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,18,Empirical_copula,Gaussian,absolute_residual,0.83375,12567520222.505291,25.341869059979565,0.0020029544830322266,0.6,equicorrelated,True,7200,800
0.05,10,100,19,TSCP_R,Gaussian,absolute_residual,0.97875,273251702178.2033,32.66588129765243,0.002991914749145508,0.6,equicorrelated,True,7200,800
0.05,10,100,19,Point_CHR,Gaussian,absolute_residual,0.995,1288318326539.616,42.44032301097462,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.05,10,100,19,Unscaled,Gaussian,absolute_residual,0.97625,72880944952647.5,24.336683801311533,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,19,Empirical_copula,Gaussian,absolute_residual,0.9575,132999832818.77762,30.906446908336626,0.001007080078125,0.6,equicorrelated,True,7200,800
0.1,10,100,19,TSCP_R,Gaussian,absolute_residual,0.9675,119682492460.36115,29.969877585510687,0.004993438720703125,0.6,equicorrelated,True,7200,800
0.1,10,100,19,Point_CHR,Gaussian,absolute_residual,0.95625,158113812894.3604,32.01744034515066,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,19,Unscaled,Gaussian,absolute_residual,0.92875,12332266297215.889,20.375313020372698,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,19,Empirical_copula,Gaussian,absolute_residual,0.91625,45672651476.65764,29.154273010319553,0.0019960403442382812,0.6,equicorrelated,True,7200,800
0.2,10,100,19,TSCP_R,Gaussian,absolute_residual,0.8725,16038510804.401789,24.41724624132896,0.003996372222900391,0.6,equicorrelated,True,7200,800
0.2,10,100,19,Point_CHR,Gaussian,absolute_residual,0.905,34101385470.485447,25.33635090234373,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,19,Unscaled,Gaussian,absolute_residual,0.87875,3941171880783.6714,18.178688067990148,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,19,Empirical_copula,Gaussian,absolute_residual,0.8475,12982561665.749943,22.936630942282225,0.0010061264038085938,0.6,equicorrelated,True,7200,800
0.05,10,100,20,TSCP_R,Gaussian,absolute_residual,0.97375,175003981727.8365,29.967859543140342,0.004004478454589844,0.6,equicorrelated,True,7200,800
0.05,10,100,20,Point_CHR,Gaussian,absolute_residual,0.9925,726413225266.0234,32.322930587924496,0.0009944438934326172,0.6,equicorrelated,True,7200,800
0.05,10,100,20,Unscaled,Gaussian,absolute_residual,0.9525,24263149617852.566,21.801918791118293,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,20,Empirical_copula,Gaussian,absolute_residual,0.92875,95569337765.38907,30.80900199975106,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.1,10,100,20,TSCP_R,Gaussian,absolute_residual,0.91,33754362498.23302,25.41079102267355,0.0030035972595214844,0.6,equicorrelated,True,7200,800
0.1,10,100,20,Point_CHR,Gaussian,absolute_residual,0.975,217296477653.04117,28.696748991217234,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.1,10,100,20,Unscaled,Gaussian,absolute_residual,0.9375,12672725719360.541,20.43087673259813,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,20,Empirical_copula,Gaussian,absolute_residual,0.86875,22524234328.242817,24.756703171110512,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.2,10,100,20,TSCP_R,Gaussian,absolute_residual,0.845,9459966547.02181,22.239596754024014,0.0029931068420410156,0.6,equicorrelated,True,7200,800
0.2,10,100,20,Point_CHR,Gaussian,absolute_residual,0.8625,17826514830.590137,24.4539918501381,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,20,Unscaled,Gaussian,absolute_residual,0.835,1338796733222.9885,16.31817041977676,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,20,Empirical_copula,Gaussian,absolute_residual,0.8125,6626261107.029286,20.430876732505453,0.0010077953338623047,0.6,equicorrelated,True,7200,800
0.05,10,100,21,TSCP_R,Gaussian,absolute_residual,0.9775,152743788487.6653,29.9198559077685,0.0030062198638916016,0.6,equicorrelated,True,7200,800
0.05,10,100,21,Point_CHR,Gaussian,absolute_residual,0.9675,129887155414.90471,33.027509698073196,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,21,Unscaled,Gaussian,absolute_residual,0.95375,30410313286750.723,22.299857581505666,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,21,Empirical_copula,Gaussian,absolute_residual,0.97375,168188018493.48633,32.39390657690517,0.000995635986328125,0.6,equicorrelated,True,7200,800
0.1,10,100,21,TSCP_R,Gaussian,absolute_residual,0.935,42678860488.89171,26.4724346632133,0.003004789352416992,0.6,equicorrelated,True,7200,800
0.1,10,100,21,Point_CHR,Gaussian,absolute_residual,0.8975,34746112265.07152,27.32237010951226,0.0010004043579101562,0.6,equicorrelated,True,7200,800
0.1,10,100,21,Unscaled,Gaussian,absolute_residual,0.91875,9024287491525.947,19.748826401493734,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,21,Empirical_copula,Gaussian,absolute_residual,0.88625,20605871207.96239,22.458521343495757,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.2,10,100,21,TSCP_R,Gaussian,absolute_residual,0.8175,5729648774.180601,21.294868928544957,0.003000974655151367,0.6,equicorrelated,True,7200,800
0.2,10,100,21,Point_CHR,Gaussian,absolute_residual,0.77875,3834169513.25587,19.748826401446777,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,21,Unscaled,Gaussian,absolute_residual,0.81625,1173641787683.5837,16.104734014787123,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,21,Empirical_copula,Gaussian,absolute_residual,0.74125,3039164119.4997964,20.820705532644144,0.000997781753540039,0.6,equicorrelated,True,7200,800
0.05,10,100,22,TSCP_R,Gaussian,absolute_residual,0.90625,25470326197.51029,24.374797188810017,0.0029959678649902344,0.6,equicorrelated,True,7200,800
0.05,10,100,22,Point_CHR,Gaussian,absolute_residual,0.9,25643411905.168217,22.84381354473643,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,22,Unscaled,Gaussian,absolute_residual,0.9275,9730688787576.484,19.898225959069695,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,22,Empirical_copula,Gaussian,absolute_residual,0.8875,21247400216.981606,23.891810806281857,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.1,10,100,22,TSCP_R,Gaussian,absolute_residual,0.89125,19690195276.599045,23.818095815626815,0.003995418548583984,0.6,equicorrelated,True,7200,800
0.1,10,100,22,Point_CHR,Gaussian,absolute_residual,0.875,20299117431.064537,25.035880324269996,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.1,10,100,22,Unscaled,Gaussian,absolute_residual,0.86,2439532492525.131,17.327290663148027,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,22,Empirical_copula,Gaussian,absolute_residual,0.83,8921193208.025433,22.84381354473643,0.0010025501251220703,0.6,equicorrelated,True,7200,800
0.2,10,100,22,TSCP_R,Gaussian,absolute_residual,0.77375,4095110410.4986296,20.24923461407931,0.003997802734375,0.6,equicorrelated,True,7200,800
0.2,10,100,22,Point_CHR,Gaussian,absolute_residual,0.72875,2655108536.947596,20.31978245308549,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,22,Unscaled,Gaussian,absolute_residual,0.775,589858105573.8376,15.03400724389633,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,22,Empirical_copula,Gaussian,absolute_residual,0.74125,3197335754.7983427,19.24588049376052,0.0010018348693847656,0.6,equicorrelated,True,7200,800
0.05,10,100,23,TSCP_R,Gaussian,absolute_residual,0.96875,122084126781.073,28.967497089129708,0.0029952526092529297,0.6,equicorrelated,True,7200,800
0.05,10,100,23,Point_CHR,Gaussian,absolute_residual,0.98125,223671446028.76874,33.090369089083495,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.05,10,100,23,Unscaled,Gaussian,absolute_residual,0.95875,23684472279639.504,21.749354460717885,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,23,Empirical_copula,Gaussian,absolute_residual,0.955,141432439943.58795,30.13110497145218,0.0009946823120117188,0.6,equicorrelated,True,7200,800
0.1,10,100,23,TSCP_R,Gaussian,absolute_residual,0.89125,20451092927.06198,24.030075927005235,0.0030059814453125,0.6,equicorrelated,True,7200,800
0.1,10,100,23,Point_CHR,Gaussian,absolute_residual,0.88,17643764845.41343,23.487159219680173,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.1,10,100,23,Unscaled,Gaussian,absolute_residual,0.90125,4059376840981.007,18.232488024088727,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,23,Empirical_copula,Gaussian,absolute_residual,0.8425,10309178673.914421,23.487159219680173,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.2,10,100,23,TSCP_R,Gaussian,absolute_residual,0.82625,6124578446.370749,21.364919118168707,0.002995014190673828,0.6,equicorrelated,True,7200,800
0.2,10,100,23,Point_CHR,Gaussian,absolute_residual,0.85375,11858756193.947613,25.291837686454706,0.001009225845336914,0.6,equicorrelated,True,7200,800
0.2,10,100,23,Unscaled,Gaussian,absolute_residual,0.8125,1008319184705.0027,15.862067842452047,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,23,Empirical_copula,Gaussian,absolute_residual,0.81875,5563810491.978888,21.749354460620324,0.000993490219116211,0.6,equicorrelated,True,7200,800
0.05,10,100,24,TSCP_R,Gaussian,absolute_residual,0.9775,142929330600.24622,29.437127089208825,0.002994060516357422,0.6,equicorrelated,True,7200,800
0.05,10,100,24,Point_CHR,Gaussian,absolute_residual,0.985,393803127525.8218,31.79385620958324,0.0009951591491699219,0.6,equicorrelated,True,7200,800
0.05,10,100,24,Unscaled,Gaussian,absolute_residual,0.95875,16089946114377.646,20.92451781855758,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,24,Empirical_copula,Gaussian,absolute_residual,0.96375,130367380837.92946,33.69832517422607,0.001001596450805664,0.6,equicorrelated,True,7200,800
0.1,10,100,24,TSCP_R,Gaussian,absolute_residual,0.93375,36887435892.14295,25.57778676914119,0.003003835678100586,0.6,equicorrelated,True,7200,800
0.1,10,100,24,Point_CHR,Gaussian,absolute_residual,0.92375,57621029519.35289,26.07797582002878,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.1,10,100,24,Unscaled,Gaussian,absolute_residual,0.87375,2273374264584.3804,17.205491917610406,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,24,Empirical_copula,Gaussian,absolute_residual,0.915,33839968471.573177,24.623180293276814,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.2,10,100,24,TSCP_R,Gaussian,absolute_residual,0.80125,5618480241.364376,21.024539844248487,0.0030126571655273438,0.6,equicorrelated,True,7200,800
0.2,10,100,24,Point_CHR,Gaussian,absolute_residual,0.7725,4603763405.134128,21.116025455922447,0.0009937286376953125,0.6,equicorrelated,True,7200,800
0.2,10,100,24,Unscaled,Gaussian,absolute_residual,0.7625,552639146645.2623,14.936339088937423,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,24,Empirical_copula,Gaussian,absolute_residual,0.76875,4860244517.148383,19.996740798410094,0.0009946823120117188,0.6,equicorrelated,True,7200,800
0.05,10,100,25,TSCP_R,Gaussian,absolute_residual,0.93875,57393197985.11693,26.485498649410715,0.003000974655151367,0.6,equicorrelated,True,7200,800
0.05,10,100,25,Point_CHR,Gaussian,absolute_residual,0.94625,72851607793.27054,28.77715862528474,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,25,Unscaled,Gaussian,absolute_residual,0.92375,8472859548551.8545,19.624698836999368,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,25,Empirical_copula,Gaussian,absolute_residual,0.885,25022329993.95935,24.655049881745366,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.1,10,100,25,TSCP_R,Gaussian,absolute_residual,0.89875,25265621409.553104,24.436100275013658,0.004006385803222656,0.6,equicorrelated,True,7200,800
0.1,10,100,25,Point_CHR,Gaussian,absolute_residual,0.835,11525128266.731773,22.357333699273823,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,25,Unscaled,Gaussian,absolute_residual,0.86125,2521192393516.1787,17.384435731996515,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,25,Empirical_copula,Gaussian,absolute_residual,0.885,25022329993.95935,24.655049881745366,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.2,10,100,25,TSCP_R,Gaussian,absolute_residual,0.75125,3588313201.872687,19.99520877590475,0.0029959678649902344,0.6,equicorrelated,True,7200,800
0.2,10,100,25,Point_CHR,Gaussian,absolute_residual,0.7675,4629847474.337665,22.082649238579744,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.2,10,100,25,Unscaled,Gaussian,absolute_residual,0.76625,641656269432.8862,15.161083659225017,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,25,Empirical_copula,Gaussian,absolute_residual,0.70375,2624842911.266064,18.96172099775142,0.0010063648223876953,0.6,equicorrelated,True,7200,800
