alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,redraw_train_test,n_train,n_test,noise_ratio
0.1,10,100,56,Unscaled,Gaussian,absolute_residual,0.8125,564535228831497.9,29.86545288486521,0.0,True,7200,800,20
0.1,10,100,56,Empirical_copula,Gaussian,absolute_residual,0.795,23453277741.412544,50.906970791388794,0.000995635986328125,True,7200,800,20
0.1,10,100,57,TSCP_R,Gaussian,absolute_residual,0.8625,29186218838.57165,50.24802000056647,0.0030143260955810547,True,7200,800,20
0.1,10,100,57,Point_CHR,Gaussian,absolute_residual,0.87875,39309120089.10933,45.52546922083002,0.0009853839874267578,True,7200,800,20
0.1,10,100,57,Unscaled,Gaussian,absolute_residual,0.89875,2336215356894498.5,34.423203750129154,0.0,True,7200,800,20
0.1,10,100,57,Empirical_copula,Gaussian,absolute_residual,0.7975,19668084570.54104,48.18993537509517,0.0010061264038085938,True,7200,800,20
0.1,10,100,58,TSCP_R,Gaussian,absolute_residual,0.9225,56137367578.453636,55.30173209362066,0.004004955291748047,True,7200,800,20
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,0.89,52081101923.66346,58.43524349660687,0.0,True,7200,800,20
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,0.92625,4019060161491496.0,36.34230348337291,0.0,True,7200,800,20
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,0.82125,21683835051.307693,49.899552176533106,0.0019943714141845703,True,7200,800,20
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,0.83625,24406288826.826473,49.05477798056306,0.0040035247802734375,True,7200,800,20
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,0.86125,32541656982.2848,52.28160619264692,0.0,True,7200,800,20
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,0.87875,2209221473017629.8,34.23134200764916,0.0,True,7200,800,20
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,0.7675,12664171223.584766,43.0837892830482,0.0010142326354980469,True,7200,800,20
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,0.89,45175337911.783745,48.12970947365261,0.0040051937103271484,True,7200,800,20
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,0.9025,73901675759.15918,52.42474952482988,0.0,True,7200,800,20
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,0.8975,2554772999089054.0,34.73243501017959,0.0,True,7200,800,20
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,0.7775,18561824062.386417,40.12710569329484,0.0010099411010742188,True,7200,800,20
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,0.89875,58237693074.251976,55.646021284121545,0.004006624221801758,True,7200,800,20
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,0.89125,48461051418.49758,52.34267512387598,0.0,True,7200,800,20
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,0.89375,2727536374463330.0,34.96045330082013,0.0,True,7200,800,20
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,0.78,18804530901.70401,59.27362388482255,0.0009996891021728516,True,7200,800,20
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,0.92875,64072306537.54835,57.7500394503633,0.0040018558502197266,True,7200,800,20
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,0.8925,44975047610.53885,57.17029298352982,0.0,True,7200,800,20
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,0.91,3663014588258052.5,36.00674514807652,0.0,True,7200,800,20
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,0.82875,19538511218.40266,50.83995355600131,0.0009980201721191406,True,7200,800,20
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,0.8825,35557845328.02295,44.96369262162116,0.0030050277709960938,True,7200,800,20
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,0.8925,45042609249.81249,52.495476380945206,0.0009982585906982422,True,7200,800,20
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,0.915,3037965844344711.0,35.33932814809065,0.0,True,7200,800,20
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,0.84875,25998522210.165607,39.29070947554715,0.0019986629486083984,True,7200,800,20
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,0.91125,47863984637.98506,50.52241083566542,0.004002571105957031,True,7200,800,20
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,0.86875,34339563017.103218,48.19737691388338,0.0010058879852294922,True,7200,800,20
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,0.89,1887269953484418.2,33.69639205914815,0.0,True,7200,800,20
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,0.8225,20340976429.409027,43.09878872488464,0.0009906291961669922,True,7200,800,20
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,0.93875,86486978942.82547,51.233088315464656,0.0029900074005126953,True,7200,800,20
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,0.995,1512211509094.9895,65.22680704954027,0.001018524169921875,True,7200,800,20
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,0.855,1176361176251153.5,32.14060654152963,0.0,True,7200,800,20
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,0.83,19425236248.62566,49.72112590149089,0.000982046127319336,True,7200,800,20
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,0.8875,34748794326.00746,48.13476944641461,0.0030050277709960938,True,7200,800,20
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,0.93625,83845783675.88957,54.17383430482063,0.0,True,7200,800,20
0.1,10,100,66,Unscaled,Gaussian,absolute_residual,0.91375,2350189051414047.0,34.44373822281309,0.0,True,7200,800,20
0.1,10,100,66,Empirical_copula,Gaussian,absolute_residual,0.7825,15872706585.719707,39.56411925166066,0.0010030269622802734,True,7200,800,20
0.1,10,100,67,TSCP_R,Gaussian,absolute_residual,0.91,58950090997.69278,58.93726227345536,0.002994060516357422,True,7200,800,20
0.1,10,100,67,Point_CHR,Gaussian,absolute_residual,0.91125,56869458181.11681,52.43857414090884,0.0010068416595458984,True,7200,800,20
0.1,10,100,67,Unscaled,Gaussian,absolute_residual,0.9225,4376860988979632.5,36.65356955345371,0.0,True,7200,800,20
0.1,10,100,67,Empirical_copula,Gaussian,absolute_residual,0.81375,24589947898.627693,63.937239302460625,0.0009930133819580078,True,7200,800,20
0.1,10,100,68,TSCP_R,Gaussian,absolute_residual,0.925,58860031435.70254,55.52565520833424,0.002998828887939453,True,7200,800,20
0.1,10,100,68,Point_CHR,Gaussian,absolute_residual,0.90875,62852198836.90532,58.561672890276505,0.0010023117065429688,True,7200,800,20
0.1,10,100,68,Unscaled,Gaussian,absolute_residual,0.92375,5553067069667716.0,37.536458206560454,0.0,True,7200,800,20
0.1,10,100,68,Empirical_copula,Gaussian,absolute_residual,0.83125,20440303995.539303,51.9412866878334,0.0010001659393310547,True,7200,800,20
0.1,10,100,69,TSCP_R,Gaussian,absolute_residual,0.91625,58355714731.83187,53.70732081575248,0.004007101058959961,True,7200,800,20
0.1,10,100,69,Point_CHR,Gaussian,absolute_residual,0.935,116367057715.93121,63.96444235851307,0.00099945068359375,True,7200,800,20
0.1,10,100,69,Unscaled,Gaussian,absolute_residual,0.895,3118687933432027.0,35.432124394591355,0.0,True,7200,800,20
0.1,10,100,69,Empirical_copula,Gaussian,absolute_residual,0.82125,21567097794.059788,43.4445608846591,0.0009999275207519531,True,7200,800,20
0.1,10,100,70,TSCP_R,Gaussian,absolute_residual,0.9325,76506923337.00151,48.38913758837553,0.0040013790130615234,True,7200,800,20
0.1,10,100,70,Point_CHR,Gaussian,absolute_residual,0.92,146253499358.1356,52.588483218318856,0.0,True,7200,800,20
0.1,10,100,70,Unscaled,Gaussian,absolute_residual,0.915,2632001885598767.5,34.836027090161394,0.0,True,7200,800,20
0.1,10,100,70,Empirical_copula,Gaussian,absolute_residual,0.81125,24720065856.599686,44.940208327859494,0.0010099411010742188,True,7200,800,20
0.1,10,100,71,TSCP_R,Gaussian,absolute_residual,0.89375,48503197353.162674,55.87673758196408,0.004006624221801758,True,7200,800,20
0.1,10,100,71,Point_CHR,Gaussian,absolute_residual,0.88,66066637853.8178,47.69162968220057,0.0,True,7200,800,20
0.1,10,100,71,Unscaled,Gaussian,absolute_residual,0.93375,5115472599139847.0,37.229617672009915,0.0,True,7200,800,20
0.1,10,100,71,Empirical_copula,Gaussian,absolute_residual,0.82375,28932751530.782246,61.40725529927606,0.000989675521850586,True,7200,800,20
0.1,10,100,72,TSCP_R,Gaussian,absolute_residual,0.9475,119234074199.85371,61.85212490330166,0.00399327278137207,True,7200,800,20
0.1,10,100,72,Point_CHR,Gaussian,absolute_residual,0.875,45724957444.00855,55.2867660502419,0.0,True,7200,800,20
0.1,10,100,72,Unscaled,Gaussian,absolute_residual,0.93875,7914877109878458.0,38.89057977727844,0.0,True,7200,800,20
0.1,10,100,72,Empirical_copula,Gaussian,absolute_residual,0.86375,38697317019.90409,55.2867660502419,0.0009899139404296875,True,7200,800,20
0.1,10,100,73,TSCP_R,Gaussian,absolute_residual,0.85375,30405943970.006645,45.35067037755408,0.0029981136322021484,True,7200,800,20
0.1,10,100,73,Point_CHR,Gaussian,absolute_residual,0.84625,39283052582.86683,45.348111671225496,0.001007080078125,True,7200,800,20
0.1,10,100,73,Unscaled,Gaussian,absolute_residual,0.87375,1213617250088172.2,32.24097553738356,0.0,True,7200,800,20
0.1,10,100,73,Empirical_copula,Gaussian,absolute_residual,0.77125,13881536460.281004,43.292588818718855,0.0009944438934326172,True,7200,800,20
0.1,10,100,74,TSCP_R,Gaussian,absolute_residual,0.91625,55707287817.351166,52.44404453387636,0.004000186920166016,True,7200,800,20
0.1,10,100,74,Point_CHR,Gaussian,absolute_residual,0.95,203824120538.78864,65.39409575225473,0.001009225845336914,True,7200,800,20
0.1,10,100,74,Unscaled,Gaussian,absolute_residual,0.90875,2946433826313598.5,35.23138117701514,0.0,True,7200,800,20
0.1,10,100,74,Empirical_copula,Gaussian,absolute_residual,0.83625,22371561187.905636,47.72540522295724,0.0009913444519042969,True,7200,800,20
0.1,10,100,75,TSCP_R,Gaussian,absolute_residual,0.915,57257665323.57332,51.52451954681236,0.004004240036010742,True,7200,800,20
0.1,10,100,75,Point_CHR,Gaussian,absolute_residual,0.88875,43235114490.723625,49.3022042091477,0.0,True,7200,800,20
0.1,10,100,75,Unscaled,Gaussian,absolute_residual,0.845,833867092141603.2,31.053437611120348,0.0,True,7200,800,20
0.1,10,100,75,Empirical_copula,Gaussian,absolute_residual,0.86625,27954660328.18789,47.8777548796932,0.002007007598876953,True,7200,800,20
0.1,10,100,76,TSCP_R,Gaussian,absolute_residual,0.91,53697550543.87197,57.19887999919091,0.004003047943115234,True,7200,800,20
0.1,10,100,76,Point_CHR,Gaussian,absolute_residual,0.9175,76100774420.18875,61.21387424138527,0.0,True,7200,800,20
0.1,10,100,76,Unscaled,Gaussian,absolute_residual,0.93375,6214524147301517.0,37.96127477259318,0.0,True,7200,800,20
0.1,10,100,76,Empirical_copula,Gaussian,absolute_residual,0.85125,28233362507.094803,50.139532280750366,0.0009989738464355469,True,7200,800,20
0.1,10,100,77,TSCP_R,Gaussian,absolute_residual,0.915,57557620284.46795,49.74009503985969,0.002997875213623047,True,7200,800,20
0.1,10,100,77,Point_CHR,Gaussian,absolute_residual,0.9325,83181038705.04803,57.24404013347785,0.0010013580322265625,True,7200,800,20
0.1,10,100,77,Unscaled,Gaussian,absolute_residual,0.92,4837972991811718.0,37.022551332756294,0.0,True,7200,800,20
0.1,10,100,77,Empirical_copula,Gaussian,absolute_residual,0.87,31458188145.881207,46.44727687473252,0.0010008811950683594,True,7200,800,20
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,0.88625,38283445097.084984,49.96551468996486,0.004006862640380859,True,7200,800,20
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,0.88625,40137495291.84531,52.180117930097055,0.0,True,7200,800,20
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,0.89125,1621361571007770.0,33.18852775666309,0.0,True,7200,800,20
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,0.8325,18983802800.742886,47.955791138686365,0.0009996891021728516,True,7200,800,20
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,0.9025,59593616116.95524,60.65516335930835,0.0040013790130615234,True,7200,800,20
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,0.94375,115274228847.45715,51.427226742076684,0.0010046958923339844,True,7200,800,20
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,0.91875,2806939531531079.0,35.060919829049524,0.0,True,7200,800,20
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,0.84375,26945427634.398212,57.74294992302317,0.0010042190551757812,True,7200,800,20
0.1,10,100,80,TSCP_R,Gaussian,absolute_residual,0.90125,45325583317.274284,54.069476466118566,0.003008127212524414,True,7200,800,20
0.1,10,100,80,Point_CHR,Gaussian,absolute_residual,0.935,169405144230.2291,65.32589920056951,0.0009911060333251953,True,7200,800,20
0.1,10,100,80,Unscaled,Gaussian,absolute_residual,0.93125,6104161995273723.0,37.89331543454594,0.0,True,7200,800,20
0.1,10,100,80,Empirical_copula,Gaussian,absolute_residual,0.84625,20840389021.7954,46.940313443264316,0.001001596450805664,True,7200,800,20
0.1,10,100,81,TSCP_R,Gaussian,absolute_residual,0.85875,33268926771.050236,44.64096895055653,0.002991914749145508,True,7200,800,20
0.1,10,100,81,Point_CHR,Gaussian,absolute_residual,0.8575,52557103138.1178,46.784916818467856,0.0010073184967041016,True,7200,800,20
0.1,10,100,81,Unscaled,Gaussian,absolute_residual,0.8825,1471225574709865.0,32.86759497653846,0.0,True,7200,800,20
0.1,10,100,81,Empirical_copula,Gaussian,absolute_residual,0.76625,14650732236.912634,41.94898183782578,0.0009992122650146484,True,7200,800,20
0.1,10,100,82,TSCP_R,Gaussian,absolute_residual,0.9175,61117124971.492516,52.06732481086955,0.003998756408691406,True,7200,800,20
0.1,10,100,82,Point_CHR,Gaussian,absolute_residual,0.895,64425080224.06121,52.83059106424388,0.0,True,7200,800,20
0.1,10,100,82,Unscaled,Gaussian,absolute_residual,0.89375,2116371642384834.5,34.084677829198334,0.0,True,7200,800,20
0.1,10,100,82,Empirical_copula,Gaussian,absolute_residual,0.79375,18376198570.16021,48.213841647292924,0.002000093460083008,True,7200,800,20
0.1,10,100,83,TSCP_R,Gaussian,absolute_residual,0.9225,59566692223.62193,57.91975653361453,0.003001689910888672,True,7200,800,20
0.1,10,100,83,Point_CHR,Gaussian,absolute_residual,0.9425,94004342305.63596,51.23671702493053,0.001001119613647461,True,7200,800,20
0.1,10,100,83,Unscaled,Gaussian,absolute_residual,0.91375,4495060505757798.0,36.75137178122227,0.0,True,7200,800,20
0.1,10,100,83,Empirical_copula,Gaussian,absolute_residual,0.83375,23904971601.15766,58.371264759156624,0.000995635986328125,True,7200,800,20
0.1,10,100,84,TSCP_R,Gaussian,absolute_residual,0.93125,86742893672.04297,53.0183318519665,0.0030057430267333984,True,7200,800,20
0.1,10,100,84,Point_CHR,Gaussian,absolute_residual,0.92875,108170632177.028,49.17575882040038,0.000995635986328125,True,7200,800,20
0.1,10,100,84,Unscaled,Gaussian,absolute_residual,0.895,2134216347692966.2,34.11330869281275,0.0,True,7200,800,20
0.1,10,100,84,Empirical_copula,Gaussian,absolute_residual,0.84625,27262141540.417404,50.19845625441944,0.0009975433349609375,True,7200,800,20
0.1,10,100,85,TSCP_R,Gaussian,absolute_residual,0.8825,46521257319.96159,48.544949753618866,0.004006862640380859,True,7200,800,20
0.1,10,100,85,Point_CHR,Gaussian,absolute_residual,0.8675,35113614039.86346,49.461785120131196,0.0,True,7200,800,20
0.1,10,100,85,Unscaled,Gaussian,absolute_residual,0.8375,668294621529202.2,30.37363687900737,0.0,True,7200,800,20
0.1,10,100,85,Empirical_copula,Gaussian,absolute_residual,0.79125,15344199618.527615,42.448250061117214,0.00099945068359375,True,7200,800,20
0.1,10,100,86,TSCP_R,Gaussian,absolute_residual,0.88,32972766935.023598,55.062391240240814,0.004002094268798828,True,7200,800,20
0.1,10,100,86,Point_CHR,Gaussian,absolute_residual,0.845,30942626876.666195,50.51535476854486,0.0009970664978027344,True,7200,800,20
0.1,10,100,86,Unscaled,Gaussian,absolute_residual,0.945,5615881375560213.0,37.578703508503274,0.0,True,7200,800,20
0.1,10,100,86,Empirical_copula,Gaussian,absolute_residual,0.845,21338411738.78873,50.317613382881134,0.0010080337524414062,True,7200,800,20
0.1,10,100,87,TSCP_R,Gaussian,absolute_residual,0.93125,55364838566.57147,53.60825360366526,0.003004312515258789,True,7200,800,20
0.1,10,100,87,Point_CHR,Gaussian,absolute_residual,0.9525,100799521125.69559,59.75240777040874,0.0,True,7200,800,20
0.1,10,100,87,Unscaled,Gaussian,absolute_residual,0.87875,1569597733700000.2,33.08101576780121,0.0,True,7200,800,20
0.1,10,100,87,Empirical_copula,Gaussian,absolute_residual,0.80875,15774483566.688889,48.326822181275354,0.0009987354278564453,True,7200,800,20
0.1,10,100,88,TSCP_R,Gaussian,absolute_residual,0.87125,27186296124.588085,50.93538516395129,0.0040094852447509766,True,7200,800,20
0.1,10,100,88,Point_CHR,Gaussian,absolute_residual,0.8525,22405246207.77423,51.077185213472134,0.0,True,7200,800,20
0.1,10,100,88,Unscaled,Gaussian,absolute_residual,0.88375,2022255951277576.8,33.929980669269945,0.0,True,7200,800,20
0.1,10,100,88,Empirical_copula,Gaussian,absolute_residual,0.77375,12038462620.22195,49.47306708910367,0.0009996891021728516,True,7200,800,20
0.1,10,100,89,TSCP_R,Gaussian,absolute_residual,0.93875,92712485189.19965,51.35155729799177,0.0030155181884765625,True,7200,800,20
0.1,10,100,89,Point_CHR,Gaussian,absolute_residual,0.93375,104108041253.8677,53.72504188326004,0.0009915828704833984,True,7200,800,20
0.1,10,100,89,Unscaled,Gaussian,absolute_residual,0.91125,3439178558843228.5,35.78042315803986,0.0,True,7200,800,20
0.1,10,100,89,Empirical_copula,Gaussian,absolute_residual,0.79875,22292150601.31382,42.88149346487097,0.0009989738464355469,True,7200,800,20
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,0.935,77863331048.36833,57.82771031726468,0.004000663757324219,True,7200,800,20
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,0.94875,160379364448.2025,69.43605231093758,0.0,True,7200,800,20
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,0.92875,4334241563189363.5,36.61772099147157,0.0,True,7200,800,20
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,0.83125,20585963532.31141,43.388941227039865,0.0009989738464355469,True,7200,800,20
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,0.9175,65285857739.0477,46.78888880426225,0.002994537353515625,True,7200,800,20
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,0.8025,19956604294.230232,46.19297696655994,0.0,True,7200,800,20
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,0.89875,2861585014901262.5,35.12858571036157,0.0009999275207519531,True,7200,800,20
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,0.82125,21223146145.549526,40.15407832406792,0.0009999275207519531,True,7200,800,20
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,0.97125,120299981431.72932,58.506430223653545,0.004006624221801758,True,7200,800,20
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,0.95375,83996491390.86366,51.33326503435667,0.0009961128234863281,True,7200,800,20
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,0.84625,940952807133014.0,31.43089763581874,0.0,True,7200,800,20
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,0.8225,27377090487.010284,54.21787523720865,0.000997781753540039,True,7200,800,20
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,0.8725,24053135772.633087,51.3065511179681,0.0039980411529541016,True,7200,800,20
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,0.86625,35427479423.532166,45.00864615237458,0.0,True,7200,800,20
