dataset,trial,n_cal,n_test,n_dim,coordinate,target,branch,binary_candidates,backward_candidates
scm1d,36,490,1961,16,3,MTLp3,binary,9,0
scm1d,36,490,1961,16,4,MTLp4,binary,8,0
scm1d,36,490,1961,16,5,MTLp5,binary,8,0
scm1d,36,490,1961,16,6,MTLp6,binary,8,0
scm1d,36,490,1961,16,7,MTLp7,binary,8,0
scm1d,36,490,1961,16,8,MTLp8,binary,9,0
scm1d,36,490,1961,16,9,MTLp9,binary,9,0
scm1d,36,490,1961,16,10,MTLp10,binary,9,0
scm1d,36,490,1961,16,11,MTLp11,binary,9,0
scm1d,36,490,1961,16,12,MTLp12,binary,9,0
scm1d,36,490,1961,16,13,MTLp13,binary,9,0
scm1d,36,490,1961,16,14,MTLp14,binary,9,0
scm1d,36,490,1961,16,15,MTLp15,binary,9,0
scm1d,36,490,1961,16,16,MTLp16,binary,8,0
scm1d,37,490,1961,16,1,LBL,binary,9,0
scm1d,37,490,1961,16,2,MTLp2,binary,8,0
scm1d,37,490,1961,16,3,MTLp3,binary,8,0
scm1d,37,490,1961,16,4,MTLp4,binary,8,0
scm1d,37,490,1961,16,5,MTLp5,binary,9,0
scm1d,37,490,1961,16,6,MTLp6,binary,9,0
scm1d,37,490,1961,16,7,MTLp7,binary,9,0
scm1d,37,490,1961,16,8,MTLp8,binary,9,0
scm1d,37,490,1961,16,9,MTLp9,binary,8,0
scm1d,37,490,1961,16,10,MTLp10,binary,8,0
scm1d,37,490,1961,16,11,MTLp11,binary,9,0
scm1d,37,490,1961,16,12,MTLp12,binary,8,0
scm1d,37,490,1961,16,13,MTLp13,binary,8,0
scm1d,37,490,1961,16,14,MTLp14,binary,9,0
scm1d,37,490,1961,16,15,MTLp15,binary,8,0
scm1d,37,490,1961,16,16,MTLp16,binary,8,0
scm1d,38,490,1961,16,1,LBL,binary,8,0
scm1d,38,490,1961,16,2,MTLp2,binary,8,0
scm1d,38,490,1961,16,3,MTLp3,binary,9,0
scm1d,38,490,1961,16,4,MTLp4,binary,9,0
scm1d,38,490,1961,16,5,MTLp5,binary,8,0
scm1d,38,490,1961,16,6,MTLp6,binary,9,0
scm1d,38,490,1961,16,7,MTLp7,binary,9,0
scm1d,38,490,1961,16,8,MTLp8,binary,8,0
scm1d,38,490,1961,16,9,MTLp9,binary,9,0
scm1d,38,490,1961,16,10,MTLp10,binary,9,0
scm1d,38,490,1961,16,11,MTLp11,binary,9,0
scm1d,38,490,1961,16,12,MTLp12,binary,9,0
scm1d,38,490,1961,16,13,MTLp13,binary,9,0
scm1d,38,490,1961,16,14,MTLp14,binary,9,0
scm1d,38,490,1961,16,15,MTLp15,binary,9,0
scm1d,38,490,1961,16,16,MTLp16,binary,8,0
scm1d,39,490,1961,16,1,LBL,binary,8,0
scm1d,39,490,1961,16,2,MTLp2,binary,9,0
scm1d,39,490,1961,16,3,MTLp3,binary,9,0
scm1d,39,490,1961,16,4,MTLp4,binary,9,0
scm1d,39,490,1961,16,5,MTLp5,binary,9,0
scm1d,39,490,1961,16,6,MTLp6,binary,8,0
scm1d,39,490,1961,16,7,MTLp7,binary,8,0
scm1d,39,490,1961,16,8,MTLp8,binary,9,0
scm1d,39,490,1961,16,9,MTLp9,binary,9,0
scm1d,39,490,1961,16,10,MTLp10,binary,8,0
scm1d,39,490,1961,16,11,MTLp11,binary,9,0
scm1d,39,490,1961,16,12,MTLp12,binary,8,0
scm1d,39,490,1961,16,13,MTLp13,binary,8,0
scm1d,39,490,1961,16,14,MTLp14,binary,9,0
scm1d,39,490,1961,16,15,MTLp15,binary,9,0
scm1d,39,490,1961,16,16,MTLp16,binary,9,0
scm1d,40,490,1961,16,1,LBL,binary,8,0
scm1d,40,490,1961,16,2,MTLp2,binary,9,0
scm1d,40,490,1961,16,3,MTLp3,binary,8,0
scm1d,40,490,1961,16,4,MTLp4,binary,8,0
scm1d,40,490,1961,16,5,MTLp5,binary,8,0
scm1d,40,490,1961,16,6,MTLp6,binary,8,0
scm1d,40,490,1961,16,7,MTLp7,binary,8,0
scm1d,40,490,1961,16,8,MTLp8,binary,9,0
scm1d,40,490,1961,16,9,MTLp9,binary,8,0
scm1d,40,490,1961,16,10,MTLp10,binary,9,0
scm1d,40,490,1961,16,11,MTLp11,binary,9,0
scm1d,40,490,1961,16,12,MTLp12,binary,8,0
scm1d,40,490,1961,16,13,MTLp13,binary,8,0
scm1d,40,490,1961,16,14,MTLp14,binary,8,0
scm1d,40,490,1961,16,15,MTLp15,binary,8,0
scm1d,40,490,1961,16,16,MTLp16,binary,9,0
scm1d,41,490,1961,16,1,LBL,binary,8,0
scm1d,41,490,1961,16,2,MTLp2,binary,9,0
scm1d,41,490,1961,16,3,MTLp3,binary,8,0
scm1d,41,490,1961,16,4,MTLp4,binary,8,0
scm1d,41,490,1961,16,5,MTLp5,binary,9,0
scm1d,41,490,1961,16,6,MTLp6,binary,9,0
scm1d,41,490,1961,16,7,MTLp7,binary,9,0
scm1d,41,490,1961,16,8,MTLp8,binary,9,0
scm1d,41,490,1961,16,9,MTLp9,binary,9,0
scm1d,41,490,1961,16,10,MTLp10,binary,8,0
scm1d,41,490,1961,16,11,MTLp11,binary,9,0
scm1d,41,490,1961,16,12,MTLp12,binary,8,0
scm1d,41,490,1961,16,13,MTLp13,binary,9,0
scm1d,41,490,1961,16,14,MTLp14,binary,8,0
scm1d,41,490,1961,16,15,MTLp15,binary,8,0
scm1d,41,490,1961,16,16,MTLp16,binary,8,0
scm1d,42,490,1961,16,1,LBL,binary,8,0
scm1d,42,490,1961,16,2,MTLp2,binary,9,0
scm1d,42,490,1961,16,3,MTLp3,binary,8,0
scm1d,42,490,1961,16,4,MTLp4,binary,9,0
scm1d,42,490,1961,16,5,MTLp5,binary,8,0
scm1d,42,490,1961,16,6,MTLp6,binary,9,0
scm1d,42,490,1961,16,7,MTLp7,binary,8,0
scm1d,42,490,1961,16,8,MTLp8,binary,9,0
scm1d,42,490,1961,16,9,MTLp9,binary,8,0
scm1d,42,490,1961,16,10,MTLp10,binary,8,0
scm1d,42,490,1961,16,11,MTLp11,binary,8,0
scm1d,42,490,1961,16,12,MTLp12,binary,9,0
scm1d,42,490,1961,16,13,MTLp13,binary,9,0
scm1d,42,490,1961,16,14,MTLp14,binary,8,0
scm1d,42,490,1961,16,15,MTLp15,binary,8,0
scm1d,42,490,1961,16,16,MTLp16,binary,9,0
scm1d,43,490,1961,16,1,LBL,binary,8,0
scm1d,43,490,1961,16,2,MTLp2,binary,8,0
scm1d,43,490,1961,16,3,MTLp3,binary,9,0
scm1d,43,490,1961,16,4,MTLp4,binary,8,0
scm1d,43,490,1961,16,5,MTLp5,binary,8,0
scm1d,43,490,1961,16,6,MTLp6,binary,8,0
scm1d,43,490,1961,16,7,MTLp7,binary,8,0
scm1d,43,490,1961,16,8,MTLp8,binary,9,0
scm1d,43,490,1961,16,9,MTLp9,binary,8,0
scm1d,43,490,1961,16,10,MTLp10,binary,9,0
scm1d,43,490,1961,16,11,MTLp11,binary,8,0
scm1d,43,490,1961,16,12,MTLp12,binary,9,0
scm1d,43,490,1961,16,13,MTLp13,binary,8,0
scm1d,43,490,1961,16,14,MTLp14,binary,8,0
scm1d,43,490,1961,16,15,MTLp15,binary,8,0
scm1d,43,490,1961,16,16,MTLp16,binary,8,0
scm1d,44,490,1961,16,1,LBL,binary,8,0
scm1d,44,490,1961,16,2,MTLp2,binary,8,0
scm1d,44,490,1961,16,3,MTLp3,binary,8,0
scm1d,44,490,1961,16,4,MTLp4,binary,9,0
scm1d,44,490,1961,16,5,MTLp5,binary,8,0
scm1d,44,490,1961,16,6,MTLp6,binary,9,0
scm1d,44,490,1961,16,7,MTLp7,binary,8,0
scm1d,44,490,1961,16,8,MTLp8,binary,8,0
scm1d,44,490,1961,16,9,MTLp9,binary,8,0
scm1d,44,490,1961,16,10,MTLp10,binary,9,0
scm1d,44,490,1961,16,11,MTLp11,binary,9,0
scm1d,44,490,1961,16,12,MTLp12,binary,8,0
scm1d,44,490,1961,16,13,MTLp13,binary,9,0
scm1d,44,490,1961,16,14,MTLp14,binary,9,0
scm1d,44,490,1961,16,15,MTLp15,binary,8,0
scm1d,44,490,1961,16,16,MTLp16,binary,8,0
scm1d,45,490,1961,16,1,LBL,binary,8,0
scm1d,45,490,1961,16,2,MTLp2,binary,9,0
scm1d,45,490,1961,16,3,MTLp3,binary,9,0
scm1d,45,490,1961,16,4,MTLp4,binary,8,0
scm1d,45,490,1961,16,5,MTLp5,binary,8,0
scm1d,45,490,1961,16,6,MTLp6,binary,9,0
scm1d,45,490,1961,16,7,MTLp7,binary,8,0
scm1d,45,490,1961,16,8,MTLp8,binary,9,0
scm1d,45,490,1961,16,9,MTLp9,binary,9,0
scm1d,45,490,1961,16,10,MTLp10,binary,8,0
scm1d,45,490,1961,16,11,MTLp11,binary,8,0
scm1d,45,490,1961,16,12,MTLp12,binary,9,0
scm1d,45,490,1961,16,13,MTLp13,binary,8,0
scm1d,45,490,1961,16,14,MTLp14,binary,8,0
scm1d,45,490,1961,16,15,MTLp15,binary,8,0
scm1d,45,490,1961,16,16,MTLp16,binary,8,0
scm1d,46,490,1961,16,1,LBL,binary,9,0
scm1d,46,490,1961,16,2,MTLp2,binary,8,0
scm1d,46,490,1961,16,3,MTLp3,binary,8,0
scm1d,46,490,1961,16,4,MTLp4,binary,9,0
scm1d,46,490,1961,16,5,MTLp5,binary,8,0
scm1d,46,490,1961,16,6,MTLp6,binary,8,0
scm1d,46,490,1961,16,7,MTLp7,binary,9,0
scm1d,46,490,1961,16,8,MTLp8,binary,9,0
scm1d,46,490,1961,16,9,MTLp9,binary,9,0
scm1d,46,490,1961,16,10,MTLp10,binary,9,0
scm1d,46,490,1961,16,11,MTLp11,binary,9,0
scm1d,46,490,1961,16,12,MTLp12,binary,8,0
scm1d,46,490,1961,16,13,MTLp13,binary,8,0
scm1d,46,490,1961,16,14,MTLp14,binary,8,0
scm1d,46,490,1961,16,15,MTLp15,binary,8,0
scm1d,46,490,1961,16,16,MTLp16,binary,8,0
scm1d,47,490,1961,16,1,LBL,binary,8,0
scm1d,47,490,1961,16,2,MTLp2,binary,8,0
scm1d,47,490,1961,16,3,MTLp3,binary,8,0
scm1d,47,490,1961,16,4,MTLp4,binary,8,0
scm1d,47,490,1961,16,5,MTLp5,binary,8,0
scm1d,47,490,1961,16,6,MTLp6,binary,8,0
scm1d,47,490,1961,16,7,MTLp7,binary,8,0
scm1d,47,490,1961,16,8,MTLp8,binary,8,0
scm1d,47,490,1961,16,9,MTLp9,binary,9,0
scm1d,47,490,1961,16,10,MTLp10,binary,9,0
scm1d,47,490,1961,16,11,MTLp11,binary,9,0
scm1d,47,490,1961,16,12,MTLp12,binary,9,0
scm1d,47,490,1961,16,13,MTLp13,binary,9,0
scm1d,47,490,1961,16,14,MTLp14,binary,9,0
scm1d,47,490,1961,16,15,MTLp15,binary,9,0
scm1d,47,490,1961,16,16,MTLp16,binary,8,0
scm1d,48,490,1961,16,1,LBL,binary,9,0
scm1d,48,490,1961,16,2,MTLp2,binary,9,0
scm1d,48,490,1961,16,3,MTLp3,binary,8,0
scm1d,48,490,1961,16,4,MTLp4,binary,8,0
scm1d,48,490,1961,16,5,MTLp5,binary,8,0
scm1d,48,490,1961,16,6,MTLp6,binary,8,0
scm1d,48,490,1961,16,7,MTLp7,binary,9,0
scm1d,48,490,1961,16,8,MTLp8,binary,8,0
scm1d,48,490,1961,16,9,MTLp9,binary,9,0
scm1d,48,490,1961,16,10,MTLp10,binary,8,0
scm1d,48,490,1961,16,11,MTLp11,binary,9,0
scm1d,48,490,1961,16,12,MTLp12,binary,9,0
scm1d,48,490,1961,16,13,MTLp13,binary,8,0
scm1d,48,490,1961,16,14,MTLp14,binary,9,0
scm1d,48,490,1961,16,15,MTLp15,binary,8,0
scm1d,48,490,1961,16,16,MTLp16,binary,8,0
scm1d,49,490,1961,16,1,LBL,binary,9,0
scm1d,49,490,1961,16,2,MTLp2,binary,9,0
scm1d,49,490,1961,16,3,MTLp3,binary,9,0
scm1d,49,490,1961,16,4,MTLp4,binary,9,0
scm1d,49,490,1961,16,5,MTLp5,binary,9,0
scm1d,49,490,1961,16,6,MTLp6,binary,8,0
scm1d,49,490,1961,16,7,MTLp7,binary,8,0
scm1d,49,490,1961,16,8,MTLp8,binary,8,0
scm1d,49,490,1961,16,9,MTLp9,binary,9,0
scm1d,49,490,1961,16,10,MTLp10,binary,9,0
scm1d,49,490,1961,16,11,MTLp11,binary,9,0
scm1d,49,490,1961,16,12,MTLp12,binary,8,0
scm1d,49,490,1961,16,13,MTLp13,binary,8,0
scm1d,49,490,1961,16,14,MTLp14,binary,9,0
scm1d,49,490,1961,16,15,MTLp15,binary,9,0
scm1d,49,490,1961,16,16,MTLp16,binary,8,0
scm1d,50,490,1961,16,1,LBL,binary,8,0
scm1d,50,490,1961,16,2,MTLp2,binary,9,0
scm1d,50,490,1961,16,3,MTLp3,binary,9,0
scm1d,50,490,1961,16,4,MTLp4,binary,8,0
scm1d,50,490,1961,16,5,MTLp5,binary,8,0
scm1d,50,490,1961,16,6,MTLp6,binary,9,0
scm1d,50,490,1961,16,7,MTLp7,binary,9,0
scm1d,50,490,1961,16,8,MTLp8,binary,9,0
scm1d,50,490,1961,16,9,MTLp9,binary,8,0
scm1d,50,490,1961,16,10,MTLp10,binary,8,0
scm1d,50,490,1961,16,11,MTLp11,binary,8,0
scm1d,50,490,1961,16,12,MTLp12,binary,8,0
scm1d,50,490,1961,16,13,MTLp13,binary,8,0
scm1d,50,490,1961,16,14,MTLp14,binary,9,0
scm1d,50,490,1961,16,15,MTLp15,binary,8,0
scm1d,50,490,1961,16,16,MTLp16,binary,9,0
scm1d,51,490,1961,16,1,LBL,binary,9,0
scm1d,51,490,1961,16,2,MTLp2,binary,8,0
scm1d,51,490,1961,16,3,MTLp3,binary,9,0
scm1d,51,490,1961,16,4,MTLp4,binary,9,0
scm1d,51,490,1961,16,5,MTLp5,binary,9,0
scm1d,51,490,1961,16,6,MTLp6,binary,9,0
scm1d,51,490,1961,16,7,MTLp7,binary,8,0
scm1d,51,490,1961,16,8,MTLp8,binary,9,0
scm1d,51,490,1961,16,9,MTLp9,binary,8,0
scm1d,51,490,1961,16,10,MTLp10,binary,9,0
scm1d,51,490,1961,16,11,MTLp11,binary,8,0
scm1d,51,490,1961,16,12,MTLp12,binary,9,0
scm1d,51,490,1961,16,13,MTLp13,binary,9,0
scm1d,51,490,1961,16,14,MTLp14,binary,8,0
scm1d,51,490,1961,16,15,MTLp15,binary,9,0
scm1d,51,490,1961,16,16,MTLp16,binary,8,0
scm1d,52,490,1961,16,1,LBL,binary,9,0
scm1d,52,490,1961,16,2,MTLp2,binary,9,0
scm1d,52,490,1961,16,3,MTLp3,binary,9,0
scm1d,52,490,1961,16,4,MTLp4,binary,8,0
scm1d,52,490,1961,16,5,MTLp5,binary,8,0
scm1d,52,490,1961,16,6,MTLp6,binary,9,0
scm1d,52,490,1961,16,7,MTLp7,binary,8,0
scm1d,52,490,1961,16,8,MTLp8,binary,9,0
scm1d,52,490,1961,16,9,MTLp9,binary,9,0
scm1d,52,490,1961,16,10,MTLp10,binary,8,0
scm1d,52,490,1961,16,11,MTLp11,binary,8,0
scm1d,52,490,1961,16,12,MTLp12,binary,9,0
scm1d,52,490,1961,16,13,MTLp13,binary,9,0
scm1d,52,490,1961,16,14,MTLp14,binary,8,0
scm1d,52,490,1961,16,15,MTLp15,binary,9,0
scm1d,52,490,1961,16,16,MTLp16,binary,9,0
scm1d,53,490,1961,16,1,LBL,binary,8,0
scm1d,53,490,1961,16,2,MTLp2,binary,8,0
scm1d,53,490,1961,16,3,MTLp3,binary,8,0
scm1d,53,490,1961,16,4,MTLp4,binary,9,0
scm1d,53,490,1961,16,5,MTLp5,binary,9,0
scm1d,53,490,1961,16,6,MTLp6,binary,8,0
scm1d,53,490,1961,16,7,MTLp7,binary,8,0
scm1d,53,490,1961,16,8,MTLp8,binary,9,0
scm1d,53,490,1961,16,9,MTLp9,binary,8,0
scm1d,53,490,1961,16,10,MTLp10,binary,9,0
scm1d,53,490,1961,16,11,MTLp11,binary,8,0
scm1d,53,490,1961,16,12,MTLp12,binary,9,0
scm1d,53,490,1961,16,13,MTLp13,binary,8,0
scm1d,53,490,1961,16,14,MTLp14,binary,8,0
scm1d,53,490,1961,16,15,MTLp15,binary,8,0
scm1d,53,490,1961,16,16,MTLp16,binary,8,0
scm1d,54,490,1961,16,1,LBL,binary,9,0
scm1d,54,490,1961,16,2,MTLp2,binary,9,0
scm1d,54,490,1961,16,3,MTLp3,binary,8,0
scm1d,54,490,1961,16,4,MTLp4,binary,8,0
scm1d,54,490,1961,16,5,MTLp5,binary,8,0
scm1d,54,490,1961,16,6,MTLp6,binary,9,0
scm1d,54,490,1961,16,7,MTLp7,binary,8,0
scm1d,54,490,1961,16,8,MTLp8,binary,9,0
scm1d,54,490,1961,16,9,MTLp9,binary,9,0
scm1d,54,490,1961,16,10,MTLp10,binary,8,0
scm1d,54,490,1961,16,11,MTLp11,binary,9,0
scm1d,54,490,1961,16,12,MTLp12,binary,9,0
scm1d,54,490,1961,16,13,MTLp13,binary,9,0
scm1d,54,490,1961,16,14,MTLp14,binary,9,0
scm1d,54,490,1961,16,15,MTLp15,binary,9,0
scm1d,54,490,1961,16,16,MTLp16,binary,8,0
scm1d,55,490,1961,16,1,LBL,binary,9,0
scm1d,55,490,1961,16,2,MTLp2,binary,8,0
scm1d,55,490,1961,16,3,MTLp3,binary,8,0
scm1d,55,490,1961,16,4,MTLp4,binary,9,0
scm1d,55,490,1961,16,5,MTLp5,binary,9,0
scm1d,55,490,1961,16,6,MTLp6,binary,8,0
scm1d,55,490,1961,16,7,MTLp7,binary,9,0
scm1d,55,490,1961,16,8,MTLp8,binary,8,0
scm1d,55,490,1961,16,9,MTLp9,binary,9,0
scm1d,55,490,1961,16,10,MTLp10,binary,9,0
scm1d,55,490,1961,16,11,MTLp11,binary,8,0
scm1d,55,490,1961,16,12,MTLp12,binary,9,0
scm1d,55,490,1961,16,13,MTLp13,binary,8,0
scm1d,55,490,1961,16,14,MTLp14,binary,8,0
scm1d,55,490,1961,16,15,MTLp15,binary,8,0
scm1d,55,490,1961,16,16,MTLp16,binary,9,0
scm1d,56,490,1961,16,1,LBL,binary,8,0
scm1d,56,490,1961,16,2,MTLp2,binary,8,0
scm1d,56,490,1961,16,3,MTLp3,binary,9,0
scm1d,56,490,1961,16,4,MTLp4,binary,9,0
scm1d,56,490,1961,16,5,MTLp5,binary,8,0
scm1d,56,490,1961,16,6,MTLp6,binary,8,0
scm1d,56,490,1961,16,7,MTLp7,binary,8,0
scm1d,56,490,1961,16,8,MTLp8,binary,8,0
scm1d,56,490,1961,16,9,MTLp9,binary,8,0
scm1d,56,490,1961,16,10,MTLp10,binary,8,0
scm1d,56,490,1961,16,11,MTLp11,binary,8,0
scm1d,56,490,1961,16,12,MTLp12,binary,8,0
scm1d,56,490,1961,16,13,MTLp13,binary,9,0
scm1d,56,490,1961,16,14,MTLp14,binary,8,0
scm1d,56,490,1961,16,15,MTLp15,binary,9,0
scm1d,56,490,1961,16,16,MTLp16,binary,8,0
scm1d,57,490,1961,16,1,LBL,binary,8,0
scm1d,57,490,1961,16,2,MTLp2,binary,8,0
scm1d,57,490,1961,16,3,MTLp3,binary,9,0
scm1d,57,490,1961,16,4,MTLp4,binary,9,0
scm1d,57,490,1961,16,5,MTLp5,binary,8,0
scm1d,57,490,1961,16,6,MTLp6,binary,8,0
scm1d,57,490,1961,16,7,MTLp7,binary,9,0
scm1d,57,490,1961,16,8,MTLp8,binary,8,0
scm1d,57,490,1961,16,9,MTLp9,binary,9,0
scm1d,57,490,1961,16,10,MTLp10,binary,8,0
scm1d,57,490,1961,16,11,MTLp11,binary,9,0
scm1d,57,490,1961,16,12,MTLp12,binary,9,0
scm1d,57,490,1961,16,13,MTLp13,binary,9,0
scm1d,57,490,1961,16,14,MTLp14,binary,8,0
scm1d,57,490,1961,16,15,MTLp15,binary,9,0
scm1d,57,490,1961,16,16,MTLp16,binary,9,0
scm1d,58,490,1961,16,1,LBL,binary,8,0
scm1d,58,490,1961,16,2,MTLp2,binary,8,0
scm1d,58,490,1961,16,3,MTLp3,binary,9,0
scm1d,58,490,1961,16,4,MTLp4,binary,8,0
scm1d,58,490,1961,16,5,MTLp5,binary,8,0
scm1d,58,490,1961,16,6,MTLp6,binary,9,0
scm1d,58,490,1961,16,7,MTLp7,binary,8,0
scm1d,58,490,1961,16,8,MTLp8,binary,8,0
scm1d,58,490,1961,16,9,MTLp9,binary,9,0
scm1d,58,490,1961,16,10,MTLp10,binary,8,0
scm1d,58,490,1961,16,11,MTLp11,binary,8,0
scm1d,58,490,1961,16,12,MTLp12,binary,8,0
scm1d,58,490,1961,16,13,MTLp13,binary,8,0
scm1d,58,490,1961,16,14,MTLp14,binary,9,0
scm1d,58,490,1961,16,15,MTLp15,binary,9,0
scm1d,58,490,1961,16,16,MTLp16,binary,8,0
scm1d,59,490,1961,16,1,LBL,binary,8,0
scm1d,59,490,1961,16,2,MTLp2,binary,9,0
scm1d,59,490,1961,16,3,MTLp3,binary,8,0
scm1d,59,490,1961,16,4,MTLp4,binary,8,0
scm1d,59,490,1961,16,5,MTLp5,binary,8,0
scm1d,59,490,1961,16,6,MTLp6,binary,9,0
scm1d,59,490,1961,16,7,MTLp7,binary,9,0
scm1d,59,490,1961,16,8,MTLp8,binary,8,0
scm1d,59,490,1961,16,9,MTLp9,binary,8,0
scm1d,59,490,1961,16,10,MTLp10,binary,8,0
scm1d,59,490,1961,16,11,MTLp11,binary,9,0
scm1d,59,490,1961,16,12,MTLp12,binary,9,0
scm1d,59,490,1961,16,13,MTLp13,binary,8,0
scm1d,59,490,1961,16,14,MTLp14,binary,8,0
scm1d,59,490,1961,16,15,MTLp15,binary,8,0
scm1d,59,490,1961,16,16,MTLp16,binary,9,0
scm1d,60,490,1961,16,1,LBL,binary,9,0
scm1d,60,490,1961,16,2,MTLp2,binary,9,0
scm1d,60,490,1961,16,3,MTLp3,binary,9,0
scm1d,60,490,1961,16,4,MTLp4,binary,8,0
scm1d,60,490,1961,16,5,MTLp5,binary,8,0
scm1d,60,490,1961,16,6,MTLp6,binary,9,0
scm1d,60,490,1961,16,7,MTLp7,binary,8,0
scm1d,60,490,1961,16,8,MTLp8,binary,8,0
scm1d,60,490,1961,16,9,MTLp9,binary,8,0
scm1d,60,490,1961,16,10,MTLp10,binary,8,0
scm1d,60,490,1961,16,11,MTLp11,binary,8,0
scm1d,60,490,1961,16,12,MTLp12,binary,8,0
scm1d,60,490,1961,16,13,MTLp13,binary,8,0
scm1d,60,490,1961,16,14,MTLp14,binary,8,0
scm1d,60,490,1961,16,15,MTLp15,binary,8,0
scm1d,60,490,1961,16,16,MTLp16,binary,9,0
scm1d,61,490,1961,16,1,LBL,binary,9,0
scm1d,61,490,1961,16,2,MTLp2,binary,9,0
scm1d,61,490,1961,16,3,MTLp3,binary,9,0
scm1d,61,490,1961,16,4,MTLp4,binary,8,0
scm1d,61,490,1961,16,5,MTLp5,binary,8,0
scm1d,61,490,1961,16,6,MTLp6,binary,8,0
scm1d,61,490,1961,16,7,MTLp7,binary,9,0
scm1d,61,490,1961,16,8,MTLp8,binary,8,0
scm1d,61,490,1961,16,9,MTLp9,binary,9,0
scm1d,61,490,1961,16,10,MTLp10,binary,8,0
scm1d,61,490,1961,16,11,MTLp11,binary,8,0
scm1d,61,490,1961,16,12,MTLp12,binary,9,0
scm1d,61,490,1961,16,13,MTLp13,binary,8,0
scm1d,61,490,1961,16,14,MTLp14,binary,8,0
scm1d,61,490,1961,16,15,MTLp15,binary,9,0
scm1d,61,490,1961,16,16,MTLp16,binary,9,0
scm1d,62,490,1961,16,1,LBL,binary,9,0
scm1d,62,490,1961,16,2,MTLp2,binary,8,0
scm1d,62,490,1961,16,3,MTLp3,binary,8,0
scm1d,62,490,1961,16,4,MTLp4,binary,9,0
scm1d,62,490,1961,16,5,MTLp5,binary,9,0
scm1d,62,490,1961,16,6,MTLp6,binary,9,0
scm1d,62,490,1961,16,7,MTLp7,binary,9,0
scm1d,62,490,1961,16,8,MTLp8,binary,8,0
scm1d,62,490,1961,16,9,MTLp9,binary,9,0
scm1d,62,490,1961,16,10,MTLp10,binary,8,0
scm1d,62,490,1961,16,11,MTLp11,binary,8,0
scm1d,62,490,1961,16,12,MTLp12,binary,9,0
scm1d,62,490,1961,16,13,MTLp13,binary,9,0
scm1d,62,490,1961,16,14,MTLp14,binary,9,0
scm1d,62,490,1961,16,15,MTLp15,binary,8,0
scm1d,62,490,1961,16,16,MTLp16,binary,8,0
scm1d,63,490,1961,16,1,LBL,binary,9,0
scm1d,63,490,1961,16,2,MTLp2,binary,9,0
scm1d,63,490,1961,16,3,MTLp3,binary,8,0
scm1d,63,490,1961,16,4,MTLp4,binary,9,0
scm1d,63,490,1961,16,5,MTLp5,binary,9,0
scm1d,63,490,1961,16,6,MTLp6,binary,9,0
scm1d,63,490,1961,16,7,MTLp7,binary,9,0
scm1d,63,490,1961,16,8,MTLp8,binary,8,0
scm1d,63,490,1961,16,9,MTLp9,binary,9,0
scm1d,63,490,1961,16,10,MTLp10,binary,8,0
scm1d,63,490,1961,16,11,MTLp11,binary,8,0
scm1d,63,490,1961,16,12,MTLp12,binary,9,0
scm1d,63,490,1961,16,13,MTLp13,binary,9,0
scm1d,63,490,1961,16,14,MTLp14,binary,9,0
scm1d,63,490,1961,16,15,MTLp15,binary,9,0
scm1d,63,490,1961,16,16,MTLp16,binary,8,0
scm1d,64,490,1961,16,1,LBL,binary,8,0
scm1d,64,490,1961,16,2,MTLp2,binary,8,0
scm1d,64,490,1961,16,3,MTLp3,binary,9,0
scm1d,64,490,1961,16,4,MTLp4,binary,8,0
scm1d,64,490,1961,16,5,MTLp5,binary,9,0
scm1d,64,490,1961,16,6,MTLp6,binary,8,0
scm1d,64,490,1961,16,7,MTLp7,binary,9,0
scm1d,64,490,1961,16,8,MTLp8,binary,8,0
scm1d,64,490,1961,16,9,MTLp9,binary,8,0
scm1d,64,490,1961,16,10,MTLp10,binary,8,0
scm1d,64,490,1961,16,11,MTLp11,binary,9,0
scm1d,64,490,1961,16,12,MTLp12,binary,9,0
scm1d,64,490,1961,16,13,MTLp13,binary,9,0
scm1d,64,490,1961,16,14,MTLp14,binary,9,0
scm1d,64,490,1961,16,15,MTLp15,binary,9,0
scm1d,64,490,1961,16,16,MTLp16,binary,8,0
scm1d,65,490,1961,16,1,LBL,binary,8,0
scm1d,65,490,1961,16,2,MTLp2,binary,9,0
scm1d,65,490,1961,16,3,MTLp3,binary,8,0
scm1d,65,490,1961,16,4,MTLp4,binary,9,0
scm1d,65,490,1961,16,5,MTLp5,binary,9,0
scm1d,65,490,1961,16,6,MTLp6,binary,8,0
scm1d,65,490,1961,16,7,MTLp7,binary,8,0
scm1d,65,490,1961,16,8,MTLp8,binary,9,0
scm1d,65,490,1961,16,9,MTLp9,binary,8,0
scm1d,65,490,1961,16,10,MTLp10,binary,9,0
scm1d,65,490,1961,16,11,MTLp11,binary,8,0
scm1d,65,490,1961,16,12,MTLp12,binary,8,0
scm1d,65,490,1961,16,13,MTLp13,binary,8,0
scm1d,65,490,1961,16,14,MTLp14,binary,9,0
scm1d,65,490,1961,16,15,MTLp15,binary,9,0
scm1d,65,490,1961,16,16,MTLp16,binary,9,0
scm1d,66,490,1961,16,1,LBL,binary,8,0
scm1d,66,490,1961,16,2,MTLp2,binary,8,0
scm1d,66,490,1961,16,3,MTLp3,binary,9,0
scm1d,66,490,1961,16,4,MTLp4,binary,9,0
scm1d,66,490,1961,16,5,MTLp5,binary,9,0
