dataset,trial,n_cal,n_test,n_dim,alpha,fallback,any_backward,backward_coordinates,binary_coordinates,binary_candidates,backward_candidates,regime,runtime_ms,zero_scale_coordinates
rf2,49,384,1536,8,0.5,0,0,0,8,59,0,binary_only,2.2697,0
rf2,49,384,1536,8,0.7,0,0,0,8,58,0,binary_only,1.8177,0
rf2,49,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3012,0
rf2,50,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.8256,0
rf2,50,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.5841,0
rf2,50,384,1536,8,0.5,0,0,0,8,65,0,binary_only,2.3569,0
rf2,50,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.3599,0
rf2,50,384,1536,8,0.9,0,0,0,8,65,0,binary_only,1.9335,0
rf2,51,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.7069,0
rf2,51,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.3393,0
rf2,51,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.2336,0
rf2,51,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.0422,0
rf2,51,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2947,0
rf2,52,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.9006,0
rf2,52,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.5886,0
rf2,52,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.6009,0
rf2,52,384,1536,8,0.7,0,0,0,8,66,0,binary_only,2.2592,0
rf2,52,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3706,0
rf2,53,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.7303,0
rf2,53,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.3405,0
rf2,53,384,1536,8,0.5,0,0,0,8,61,0,binary_only,1.7571,0
rf2,53,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.2109,0
rf2,53,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3346,0
rf2,54,384,1536,8,0.1,0,0,0,8,61,0,binary_only,2.6032,0
rf2,54,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.263,0
rf2,54,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.1921,0
rf2,54,384,1536,8,0.7,0,0,0,8,65,0,binary_only,2.3554,0
rf2,54,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3081,0
rf2,55,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.9329,0
rf2,55,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.1118,0
rf2,55,384,1536,8,0.5,0,0,0,8,66,0,binary_only,2.4833,0
rf2,55,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.2214,0
rf2,55,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3184,0
rf2,56,384,1536,8,0.1,0,0,0,8,58,0,binary_only,2.5247,0
rf2,56,384,1536,8,0.3,0,0,0,8,58,0,binary_only,2.4079,0
rf2,56,384,1536,8,0.5,0,0,0,8,58,0,binary_only,1.7993,0
rf2,56,384,1536,8,0.7,0,0,0,8,59,0,binary_only,1.9064,0
rf2,56,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3431,0
rf2,57,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.73,0
rf2,57,384,1536,8,0.3,0,0,0,8,65,0,binary_only,2.4832,0
rf2,57,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.2871,0
rf2,57,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.3078,0
rf2,57,384,1536,8,0.9,0,0,0,8,62,0,binary_only,1.2618,0
rf2,58,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.808,0
rf2,58,384,1536,8,0.3,0,0,0,8,62,0,binary_only,2.3584,0
rf2,58,384,1536,8,0.5,0,0,0,8,62,0,binary_only,2.2226,0
rf2,58,384,1536,8,0.7,0,0,0,8,62,0,binary_only,1.9779,0
rf2,58,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3053,0
rf2,59,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.8044,0
rf2,59,384,1536,8,0.3,0,0,0,8,67,0,binary_only,2.6532,0
rf2,59,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.4393,0
rf2,59,384,1536,8,0.7,0,0,0,8,65,0,binary_only,2.4337,0
rf2,59,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.335,0
rf2,60,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.6901,0
rf2,60,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.5429,0
rf2,60,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.3335,0
rf2,60,384,1536,8,0.7,0,0,0,8,61,0,binary_only,2.0127,0
rf2,60,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2932,0
rf2,61,384,1536,8,0.1,0,0,0,8,60,0,binary_only,2.5549,0
rf2,61,384,1536,8,0.3,0,0,0,8,60,0,binary_only,2.5279,0
rf2,61,384,1536,8,0.5,0,0,0,8,60,0,binary_only,2.3099,0
rf2,61,384,1536,8,0.7,0,0,0,8,58,0,binary_only,1.763,0
rf2,61,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2885,0
rf2,62,384,1536,8,0.1,0,0,0,8,60,0,binary_only,2.5135,0
rf2,62,384,1536,8,0.3,0,0,0,8,61,0,binary_only,2.1281,0
rf2,62,384,1536,8,0.5,0,0,0,8,61,0,binary_only,2.1064,0
rf2,62,384,1536,8,0.7,0,0,0,8,61,0,binary_only,2.1428,0
rf2,62,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3085,0
rf2,63,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.6941,0
rf2,63,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.4461,0
rf2,63,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.311,0
rf2,63,384,1536,8,0.7,0,0,0,8,63,0,binary_only,1.9366,0
rf2,63,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3006,0
rf2,64,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.7259,0
rf2,64,384,1536,8,0.3,0,0,0,8,66,0,binary_only,2.6419,0
rf2,64,384,1536,8,0.5,0,0,0,8,65,0,binary_only,2.3327,0
rf2,64,384,1536,8,0.7,0,0,0,8,62,0,binary_only,2.2516,0
rf2,64,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.4726,0
rf2,65,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.6329,0
rf2,65,384,1536,8,0.3,0,0,0,8,66,0,binary_only,2.8254,0
rf2,65,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.3149,0
rf2,65,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.3226,0
rf2,65,384,1536,8,0.9,0,0,0,8,63,0,binary_only,1.5108,0
rf2,66,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.7741,0
rf2,66,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.4284,0
rf2,66,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.3667,0
rf2,66,384,1536,8,0.7,0,0,0,8,62,0,binary_only,1.959,0
rf2,66,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3015,0
rf2,67,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.8377,0
rf2,67,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.4946,0
rf2,67,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.0882,0
rf2,67,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.4227,0
rf2,67,384,1536,8,0.9,0,0,0,8,61,0,binary_only,1.3517,0
rf2,68,384,1536,8,0.1,0,0,0,8,61,0,binary_only,2.5863,0
rf2,68,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.4955,0
rf2,68,384,1536,8,0.5,0,0,0,8,61,0,binary_only,1.877,0
rf2,68,384,1536,8,0.7,0,0,0,8,62,0,binary_only,2.2268,0
rf2,68,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.308,0
rf2,69,384,1536,8,0.1,0,0,0,8,58,0,binary_only,2.5433,0
rf2,69,384,1536,8,0.3,0,0,0,8,58,0,binary_only,2.1557,0
rf2,69,384,1536,8,0.5,0,0,0,8,57,0,binary_only,2.1375,0
rf2,69,384,1536,8,0.7,0,0,0,8,56,0,binary_only,1.687,0
rf2,69,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3206,0
rf2,70,384,1536,8,0.1,0,0,0,8,65,0,binary_only,2.929,0
rf2,70,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.6085,0
rf2,70,384,1536,8,0.5,0,0,0,8,65,0,binary_only,2.7844,0
rf2,70,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.2289,0
rf2,70,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.338,0
rf2,71,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.9035,0
rf2,71,384,1536,8,0.3,0,0,0,8,61,0,binary_only,2.0741,0
rf2,71,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.2038,0
rf2,71,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.1627,0
rf2,71,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3045,0
rf2,72,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.7051,0
rf2,72,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.621,0
rf2,72,384,1536,8,0.5,0,0,0,8,62,0,binary_only,2.2787,0
rf2,72,384,1536,8,0.7,0,0,0,8,63,0,binary_only,1.9224,0
rf2,72,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3083,0
rf2,73,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.6274,0
rf2,73,384,1536,8,0.3,0,0,0,8,66,0,binary_only,2.539,0
rf2,73,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.1485,0
rf2,73,384,1536,8,0.7,0,0,0,8,65,0,binary_only,2.1454,0
rf2,73,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3068,0
rf2,74,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.5721,0
rf2,74,384,1536,8,0.3,0,0,0,8,61,0,binary_only,2.0719,0
rf2,74,384,1536,8,0.5,0,0,0,8,62,0,binary_only,2.1562,0
rf2,74,384,1536,8,0.7,0,0,0,8,62,0,binary_only,2.2952,0
rf2,74,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3127,0
rf2,75,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.6826,0
rf2,75,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.3127,0
rf2,75,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.5984,0
rf2,75,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.5119,0
rf2,75,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3104,0
rf2,76,384,1536,8,0.1,0,0,0,8,64,0,binary_only,3.2451,0
rf2,76,384,1536,8,0.3,0,0,0,8,65,0,binary_only,2.513,0
rf2,76,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.0802,0
rf2,76,384,1536,8,0.7,0,0,0,8,66,0,binary_only,2.3992,0
rf2,76,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2955,0
rf2,77,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.5984,0
rf2,77,384,1536,8,0.3,0,0,0,8,63,0,binary_only,3.1018,0
rf2,77,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.3133,0
rf2,77,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.022,0
rf2,77,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3434,0
rf2,78,384,1536,8,0.1,0,0,0,8,64,0,binary_only,3.1184,0
rf2,78,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.6911,0
rf2,78,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.0878,0
rf2,78,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.0048,0
rf2,78,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3737,0
rf2,79,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.7218,0
rf2,79,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.2091,0
rf2,79,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.2903,0
rf2,79,384,1536,8,0.7,0,0,0,8,62,0,binary_only,2.5431,0
rf2,79,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2967,0
rf2,80,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.6483,0
rf2,80,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.4275,0
rf2,80,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.3298,0
rf2,80,384,1536,8,0.7,0,0,0,8,61,0,binary_only,2.2064,0
rf2,80,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3041,0
rf2,81,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.7957,0
rf2,81,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.4293,0
rf2,81,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.7415,0
rf2,81,384,1536,8,0.7,0,0,0,8,60,0,binary_only,2.0357,0
rf2,81,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3064,0
rf2,82,384,1536,8,0.1,0,0,0,8,60,0,binary_only,2.6974,0
rf2,82,384,1536,8,0.3,0,0,0,8,60,0,binary_only,2.4892,0
rf2,82,384,1536,8,0.5,0,0,0,8,60,0,binary_only,2.1175,0
rf2,82,384,1536,8,0.7,0,0,0,8,61,0,binary_only,1.9715,0
rf2,82,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3298,0
rf2,83,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.7007,0
rf2,83,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.6017,0
rf2,83,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.4442,0
rf2,83,384,1536,8,0.7,0,0,0,8,61,0,binary_only,2.2438,0
rf2,83,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3009,0
rf2,84,384,1536,8,0.1,0,0,0,8,65,0,binary_only,2.9577,0
rf2,84,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.1928,0
rf2,84,384,1536,8,0.5,0,0,0,8,65,0,binary_only,2.4373,0
rf2,84,384,1536,8,0.7,0,0,0,8,65,0,binary_only,2.2462,0
rf2,84,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3058,0
rf2,85,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.7639,0
rf2,85,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.609,0
rf2,85,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.1598,0
rf2,85,384,1536,8,0.7,0,0,0,8,65,0,binary_only,2.2724,0
rf2,85,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3019,0
rf2,86,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.6981,0
rf2,86,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.6556,0
rf2,86,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.3111,0
rf2,86,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.3299,0
rf2,86,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2951,0
rf2,87,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.8528,0
rf2,87,384,1536,8,0.3,0,0,0,8,65,0,binary_only,2.435,0
rf2,87,384,1536,8,0.5,0,0,0,8,66,0,binary_only,2.5149,0
rf2,87,384,1536,8,0.7,0,0,0,8,62,0,binary_only,2.1935,0
rf2,87,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3226,0
rf2,88,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.7282,0
rf2,88,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.3495,0
rf2,88,384,1536,8,0.5,0,0,0,8,62,0,binary_only,2.198,0
rf2,88,384,1536,8,0.7,0,0,0,8,62,0,binary_only,2.085,0
rf2,88,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2982,0
rf2,89,384,1536,8,0.1,0,0,0,8,64,0,binary_only,3.107,0
rf2,89,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.4334,0
rf2,89,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.1732,0
rf2,89,384,1536,8,0.7,0,0,0,8,65,0,binary_only,2.0736,0
rf2,89,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3104,0
rf2,90,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.7357,0
rf2,90,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.2008,0
rf2,90,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.2756,0
rf2,90,384,1536,8,0.7,0,0,0,8,62,0,binary_only,2.0136,0
rf2,90,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2996,0
rf2,91,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.8325,0
rf2,91,384,1536,8,0.3,0,0,0,8,62,0,binary_only,2.4331,0
rf2,91,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.8785,0
rf2,91,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.3221,0
rf2,91,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3056,0
rf2,92,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.6724,0
rf2,92,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.5164,0
rf2,92,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.3196,0
rf2,92,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.0027,0
rf2,92,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.359,0
rf2,93,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.937,0
rf2,93,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.7297,0
rf2,93,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.3929,0
rf2,93,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.0887,0
rf2,93,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2873,0
rf2,94,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.7433,0
rf2,94,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.7694,0
rf2,94,384,1536,8,0.5,0,0,0,8,62,0,binary_only,2.0705,0
rf2,94,384,1536,8,0.7,0,0,0,8,62,0,binary_only,1.8057,0
rf2,94,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.335,0
rf2,95,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.9144,0
rf2,95,384,1536,8,0.3,0,0,0,8,62,0,binary_only,2.1925,0
rf2,95,384,1536,8,0.5,0,0,0,8,62,0,binary_only,2.156,0
rf2,95,384,1536,8,0.7,0,0,0,8,62,0,binary_only,2.1557,0
rf2,95,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2866,0
rf2,96,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.7659,0
rf2,96,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.2734,0
rf2,96,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.2669,0
rf2,96,384,1536,8,0.7,0,0,0,8,62,0,binary_only,1.8689,0
rf2,96,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2971,0
rf2,97,384,1536,8,0.1,0,0,0,8,65,0,binary_only,3.2159,0
rf2,97,384,1536,8,0.3,0,0,0,8,65,0,binary_only,2.6728,0
rf2,97,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.1661,0
rf2,97,384,1536,8,0.7,0,0,0,8,65,0,binary_only,2.3586,0
rf2,97,384,1536,8,0.9,0,0,0,8,64,0,binary_only,1.84,0
rf2,98,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.731,0
rf2,98,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.2708,0
rf2,98,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.2539,0
rf2,98,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.2018,0
rf2,98,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3076,0
rf2,99,384,1536,8,0.1,0,0,0,8,64,0,binary_only,3.1117,0
rf2,99,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.2446,0
rf2,99,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.258,0
rf2,99,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.1729,0
rf2,99,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3016,0
rf2,100,384,1536,8,0.1,0,0,0,8,64,0,binary_only,3.0807,0
rf2,100,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.4094,0
rf2,100,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.5216,0
rf2,100,384,1536,8,0.7,0,0,0,8,63,0,binary_only,1.8533,0
rf2,100,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3014,0
rf2,101,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.7808,0
rf2,101,384,1536,8,0.3,0,0,0,8,62,0,binary_only,2.2993,0
rf2,101,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.7812,0
rf2,101,384,1536,8,0.7,0,0,0,8,61,0,binary_only,2.0362,0
rf2,101,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2871,0
rf2,102,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.9995,0
rf2,102,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.6742,0
rf2,102,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.1418,0
rf2,102,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.5374,0
rf2,102,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.297,0
rf2,103,384,1536,8,0.1,0,0,0,8,64,0,binary_only,3.0446,0
rf2,103,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.7903,0
rf2,103,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.2599,0
rf2,103,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.2527,0
rf2,103,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3112,0
rf2,104,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.875,0
rf2,104,384,1536,8,0.3,0,0,0,8,64,0,binary_only,3.1122,0
rf2,104,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.0797,0
rf2,104,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.1398,0
rf2,104,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3062,0
rf2,105,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.83,0
rf2,105,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.4343,0
rf2,105,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.5743,0
rf2,105,384,1536,8,0.7,0,0,0,8,62,0,binary_only,1.9577,0
rf2,105,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2944,0
rf2,106,384,1536,8,0.1,0,0,0,8,65,0,binary_only,2.8216,0
rf2,106,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.184,0
rf2,106,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.1203,0
rf2,106,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.221,0
rf2,106,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.308,0
rf2,107,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.9556,0
rf2,107,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.4683,0
rf2,107,384,1536,8,0.5,0,0,0,8,61,0,binary_only,2.0411,0
rf2,107,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.3658,0
rf2,107,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3049,0
rf2,108,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.8305,0
rf2,108,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.2835,0
rf2,108,384,1536,8,0.5,0,0,0,8,61,0,binary_only,2.0128,0
rf2,108,384,1536,8,0.7,0,0,0,8,63,0,binary_only,1.9096,0
rf2,108,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2959,0
rf2,109,384,1536,8,0.1,0,0,0,8,60,0,binary_only,2.5126,0
rf2,109,384,1536,8,0.3,0,0,0,8,60,0,binary_only,2.2196,0
rf2,109,384,1536,8,0.5,0,0,0,8,59,0,binary_only,1.8364,0
rf2,109,384,1536,8,0.7,0,0,0,8,60,0,binary_only,2.1296,0
rf2,109,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2846,0
rf2,110,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.6289,0
rf2,110,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.2901,0
rf2,110,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.8168,0
rf2,110,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.4154,0
rf2,110,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3376,0
rf2,111,384,1536,8,0.1,0,0,0,8,59,0,binary_only,2.5925,0
rf2,111,384,1536,8,0.3,0,0,0,8,59,0,binary_only,2.4243,0
rf2,111,384,1536,8,0.5,0,0,0,8,59,0,binary_only,2.3439,0
rf2,111,384,1536,8,0.7,0,0,0,8,58,0,binary_only,2.0223,0
rf2,111,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3228,0
rf2,112,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.9415,0
rf2,112,384,1536,8,0.3,0,0,0,8,63,0,binary_only,2.6233,0
rf2,112,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.2216,0
rf2,112,384,1536,8,0.7,0,0,0,8,63,0,binary_only,1.9331,0
rf2,112,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2926,0
rf2,113,384,1536,8,0.1,0,0,0,8,64,0,binary_only,3.142,0
rf2,113,384,1536,8,0.3,0,0,0,8,65,0,binary_only,2.4809,0
rf2,113,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.2563,0
rf2,113,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.1048,0
rf2,113,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2861,0
rf2,114,384,1536,8,0.1,0,0,0,8,62,0,binary_only,2.712,0
rf2,114,384,1536,8,0.3,0,0,0,8,61,0,binary_only,2.3995,0
rf2,114,384,1536,8,0.5,0,0,0,8,60,0,binary_only,2.2334,0
rf2,114,384,1536,8,0.7,0,0,0,8,60,0,binary_only,1.924,0
rf2,114,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.3088,0
rf2,115,384,1536,8,0.1,0,0,0,8,63,0,binary_only,3.0663,0
rf2,115,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.6977,0
rf2,115,384,1536,8,0.5,0,0,0,8,64,0,binary_only,2.3213,0
rf2,115,384,1536,8,0.7,0,0,0,8,63,0,binary_only,2.2185,0
rf2,115,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2979,0
rf2,116,384,1536,8,0.1,0,0,0,8,63,0,binary_only,2.746,0
rf2,116,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.3972,0
rf2,116,384,1536,8,0.5,0,0,0,8,66,0,binary_only,2.5155,0
rf2,116,384,1536,8,0.7,0,0,0,8,64,0,binary_only,2.3059,0
rf2,116,384,1536,8,0.9,1,0,0,0,0,0,fallback,0.2867,0
rf2,117,384,1536,8,0.1,0,0,0,8,64,0,binary_only,2.6611,0
rf2,117,384,1536,8,0.3,0,0,0,8,64,0,binary_only,2.2014,0
rf2,117,384,1536,8,0.5,0,0,0,8,63,0,binary_only,2.1494,0
