dataset,trial,n_cal,n_test,n_dim,alpha,repeat,runtime_ms,regime
scm20d,105,448,1794,16,0.1,0,6.9514,binary_only
scm20d,105,448,1794,16,0.1,1,6.9127,binary_only
scm20d,105,448,1794,16,0.1,2,7.5397,binary_only
scm20d,105,448,1794,16,0.1,3,6.7626,binary_only
scm20d,105,448,1794,16,0.1,4,7.1838,binary_only
scm20d,105,448,1794,16,0.1,5,7.2821,binary_only
scm20d,105,448,1794,16,0.1,6,7.7861,binary_only
scm20d,106,448,1794,16,0.1,0,7.0781,binary_only
scm20d,106,448,1794,16,0.1,1,7.3455,binary_only
scm20d,106,448,1794,16,0.1,2,6.8611,binary_only
scm20d,106,448,1794,16,0.1,3,7.1052,binary_only
scm20d,106,448,1794,16,0.1,4,6.8938,binary_only
scm20d,106,448,1794,16,0.1,5,7.8441,binary_only
scm20d,106,448,1794,16,0.1,6,7.9292,binary_only
scm20d,107,448,1794,16,0.1,0,6.7928,binary_only
scm20d,107,448,1794,16,0.1,1,6.9521,binary_only
scm20d,107,448,1794,16,0.1,2,6.8229,binary_only
scm20d,107,448,1794,16,0.1,3,6.9984,binary_only
scm20d,107,448,1794,16,0.1,4,6.8219,binary_only
scm20d,107,448,1794,16,0.1,5,7.0384,binary_only
scm20d,107,448,1794,16,0.1,6,7.0877,binary_only
scm20d,108,448,1794,16,0.1,0,7.1464,binary_only
scm20d,108,448,1794,16,0.1,1,7.1097,binary_only
scm20d,108,448,1794,16,0.1,2,7.2352,binary_only
scm20d,108,448,1794,16,0.1,3,7.577,binary_only
scm20d,108,448,1794,16,0.1,4,7.044,binary_only
scm20d,108,448,1794,16,0.1,5,7.194,binary_only
scm20d,108,448,1794,16,0.1,6,6.8391,binary_only
scm20d,109,448,1794,16,0.1,0,7.1076,binary_only
scm20d,109,448,1794,16,0.1,1,7.0727,binary_only
scm20d,109,448,1794,16,0.1,2,6.9694,binary_only
scm20d,109,448,1794,16,0.1,3,7.3589,binary_only
scm20d,109,448,1794,16,0.1,4,7.1799,binary_only
scm20d,109,448,1794,16,0.1,5,7.6754,binary_only
scm20d,109,448,1794,16,0.1,6,7.467,binary_only
scm20d,110,448,1794,16,0.1,0,7.0899,binary_only
scm20d,110,448,1794,16,0.1,1,6.9578,binary_only
scm20d,110,448,1794,16,0.1,2,7.3737,binary_only
scm20d,110,448,1794,16,0.1,3,6.6257,binary_only
scm20d,110,448,1794,16,0.1,4,7.2148,binary_only
scm20d,110,448,1794,16,0.1,5,6.9089,binary_only
scm20d,110,448,1794,16,0.1,6,6.9011,binary_only
scm20d,111,448,1794,16,0.1,0,6.7534,binary_only
scm20d,111,448,1794,16,0.1,1,6.9655,binary_only
scm20d,111,448,1794,16,0.1,2,6.9533,binary_only
scm20d,111,448,1794,16,0.1,3,6.9543,binary_only
scm20d,111,448,1794,16,0.1,4,7.149,binary_only
scm20d,111,448,1794,16,0.1,5,7.0265,binary_only
scm20d,111,448,1794,16,0.1,6,8.1135,binary_only
scm20d,112,448,1794,16,0.1,0,7.1217,binary_only
scm20d,112,448,1794,16,0.1,1,6.8559,binary_only
scm20d,112,448,1794,16,0.1,2,6.9315,binary_only
scm20d,112,448,1794,16,0.1,3,7.0947,binary_only
scm20d,112,448,1794,16,0.1,4,6.8857,binary_only
scm20d,112,448,1794,16,0.1,5,6.6232,binary_only
scm20d,112,448,1794,16,0.1,6,6.6044,binary_only
scm20d,113,448,1794,16,0.1,0,7.6637,binary_only
scm20d,113,448,1794,16,0.1,1,7.3562,binary_only
scm20d,113,448,1794,16,0.1,2,7.3067,binary_only
scm20d,113,448,1794,16,0.1,3,6.9219,binary_only
scm20d,113,448,1794,16,0.1,4,7.1693,binary_only
scm20d,113,448,1794,16,0.1,5,6.6803,binary_only
scm20d,113,448,1794,16,0.1,6,6.6309,binary_only
scm20d,114,448,1794,16,0.1,0,6.9228,binary_only
scm20d,114,448,1794,16,0.1,1,6.7971,binary_only
scm20d,114,448,1794,16,0.1,2,6.9146,binary_only
scm20d,114,448,1794,16,0.1,3,6.7931,binary_only
scm20d,114,448,1794,16,0.1,4,7.5094,binary_only
scm20d,114,448,1794,16,0.1,5,7.1596,binary_only
scm20d,114,448,1794,16,0.1,6,7.0737,binary_only
scm20d,115,448,1794,16,0.1,0,7.4289,binary_only
scm20d,115,448,1794,16,0.1,1,7.157,binary_only
scm20d,115,448,1794,16,0.1,2,7.2356,binary_only
scm20d,115,448,1794,16,0.1,3,7.2375,binary_only
scm20d,115,448,1794,16,0.1,4,7.2518,binary_only
scm20d,115,448,1794,16,0.1,5,7.3203,binary_only
scm20d,115,448,1794,16,0.1,6,7.4028,binary_only
scm20d,116,448,1794,16,0.1,0,7.3285,binary_only
scm20d,116,448,1794,16,0.1,1,6.9856,binary_only
scm20d,116,448,1794,16,0.1,2,7.3969,binary_only
scm20d,116,448,1794,16,0.1,3,7.2803,binary_only
scm20d,116,448,1794,16,0.1,4,7.533,binary_only
scm20d,116,448,1794,16,0.1,5,7.4801,binary_only
scm20d,116,448,1794,16,0.1,6,7.488,binary_only
scm20d,117,448,1794,16,0.1,0,7.9996,binary_only
scm20d,117,448,1794,16,0.1,1,7.5001,binary_only
scm20d,117,448,1794,16,0.1,2,7.1902,binary_only
scm20d,117,448,1794,16,0.1,3,7.2686,binary_only
scm20d,117,448,1794,16,0.1,4,7.0032,binary_only
scm20d,117,448,1794,16,0.1,5,6.7749,binary_only
scm20d,117,448,1794,16,0.1,6,7.9765,binary_only
scm20d,118,448,1794,16,0.1,0,6.898,binary_only
scm20d,118,448,1794,16,0.1,1,7.2473,binary_only
scm20d,118,448,1794,16,0.1,2,7.0463,binary_only
scm20d,118,448,1794,16,0.1,3,7.5551,binary_only
scm20d,118,448,1794,16,0.1,4,7.0217,binary_only
scm20d,118,448,1794,16,0.1,5,7.0449,binary_only
scm20d,118,448,1794,16,0.1,6,7.408,binary_only
scm20d,119,448,1794,16,0.1,0,7.1841,binary_only
scm20d,119,448,1794,16,0.1,1,7.3979,binary_only
scm20d,119,448,1794,16,0.1,2,7.2478,binary_only
scm20d,119,448,1794,16,0.1,3,8.6062,binary_only
scm20d,119,448,1794,16,0.1,4,8.1913,binary_only
scm20d,119,448,1794,16,0.1,5,8.262,binary_only
scm20d,119,448,1794,16,0.1,6,7.5731,binary_only
scm20d,120,448,1794,16,0.1,0,7.0253,binary_only
scm20d,120,448,1794,16,0.1,1,6.8126,binary_only
scm20d,120,448,1794,16,0.1,2,6.8486,binary_only
scm20d,120,448,1794,16,0.1,3,6.3822,binary_only
scm20d,120,448,1794,16,0.1,4,6.9057,binary_only
scm20d,120,448,1794,16,0.1,5,6.6366,binary_only
scm20d,120,448,1794,16,0.1,6,6.7828,binary_only
scm20d,121,448,1794,16,0.1,0,7.3684,binary_only
scm20d,121,448,1794,16,0.1,1,7.2405,binary_only
scm20d,121,448,1794,16,0.1,2,7.2148,binary_only
scm20d,121,448,1794,16,0.1,3,6.9805,binary_only
scm20d,121,448,1794,16,0.1,4,7.1394,binary_only
scm20d,121,448,1794,16,0.1,5,7.364,binary_only
scm20d,121,448,1794,16,0.1,6,7.3887,binary_only
scm20d,122,448,1794,16,0.1,0,7.3074,binary_only
scm20d,122,448,1794,16,0.1,1,6.9466,binary_only
scm20d,122,448,1794,16,0.1,2,6.792,binary_only
scm20d,122,448,1794,16,0.1,3,7.0896,binary_only
scm20d,122,448,1794,16,0.1,4,7.9584,binary_only
scm20d,122,448,1794,16,0.1,5,7.0529,binary_only
scm20d,122,448,1794,16,0.1,6,7.1073,binary_only
scm20d,123,448,1794,16,0.1,0,6.6528,binary_only
scm20d,123,448,1794,16,0.1,1,7.6823,binary_only
scm20d,123,448,1794,16,0.1,2,6.5005,binary_only
scm20d,123,448,1794,16,0.1,3,6.7615,binary_only
scm20d,123,448,1794,16,0.1,4,6.6447,binary_only
scm20d,123,448,1794,16,0.1,5,6.9422,binary_only
scm20d,123,448,1794,16,0.1,6,6.7478,binary_only
scm20d,124,448,1794,16,0.1,0,7.0714,binary_only
scm20d,124,448,1794,16,0.1,1,7.8478,binary_only
scm20d,124,448,1794,16,0.1,2,6.902,binary_only
scm20d,124,448,1794,16,0.1,3,7.1069,binary_only
scm20d,124,448,1794,16,0.1,4,7.7342,binary_only
scm20d,124,448,1794,16,0.1,5,8.1647,binary_only
scm20d,124,448,1794,16,0.1,6,6.8623,binary_only
scm20d,125,448,1794,16,0.1,0,7.8919,binary_only
