dataset,trial,n_cal,n_test,n_dim,method,covered_count,joint_coverage,residual_volume,infinite_region
scm20d,149,448,1794,16,Empirical_copula,1582,0.8818283166109253,6.100353278201792e+39,0
scm20d,149,448,1794,16,Unscaled,1637,0.9124860646599777,3.4657860074261194e+40,0
scm20d,149,448,1794,16,Point_CHR,1549,0.8634336677814939,1.4898546282273084e+39,0
scm20d,149,448,1794,16,TSCP_R,1611,0.8979933110367893,1.0390933307784312e+40,0
scm20d,150,448,1794,16,Empirical_copula,1606,0.89520624303233,1.082563476843436e+40,0
scm20d,150,448,1794,16,Unscaled,1621,0.9035674470457079,3.327337537203042e+40,0
scm20d,150,448,1794,16,Point_CHR,1633,0.9102564102564102,2.7350112284993003e+40,0
scm20d,150,448,1794,16,TSCP_R,1621,0.9035674470457079,1.23715595165476e+40,0
scm20d,151,448,1794,16,Empirical_copula,1594,0.8885172798216276,6.578645082779118e+39,0
scm20d,151,448,1794,16,Unscaled,1646,0.9175027870680045,4.294391702049648e+40,0
scm20d,151,448,1794,16,Point_CHR,1663,0.9269788182831661,5.162940545414614e+40,0
scm20d,151,448,1794,16,TSCP_R,1636,0.9119286510590858,1.3986346518551065e+40,0
scm20d,152,448,1794,16,Empirical_copula,1559,0.8690078037904125,3.7380255955844144e+39,0
scm20d,152,448,1794,16,Unscaled,1573,0.8768115942028986,7.870190036903843e+39,0
scm20d,152,448,1794,16,Point_CHR,1593,0.8879598662207357,9.677580584702286e+39,0
scm20d,152,448,1794,16,TSCP_R,1558,0.8684503901895206,3.630363192318192e+39,0
scm20d,153,448,1794,16,Empirical_copula,1615,0.9002229654403567,5.0535326984310055e+39,0
scm20d,153,448,1794,16,Unscaled,1634,0.9108138238573021,1.7446764108449242e+40,0
scm20d,153,448,1794,16,Point_CHR,1602,0.8929765886287625,4.146303789405529e+39,0
scm20d,153,448,1794,16,TSCP_R,1633,0.9102564102564102,8.7526607582402e+39,0
scm20d,154,448,1794,16,Empirical_copula,1581,0.8812709030100334,3.551866804678624e+39,0
scm20d,154,448,1794,16,Unscaled,1591,0.8868450390189521,4.879870082087125e+39,0
scm20d,154,448,1794,16,Point_CHR,1659,0.9247491638795987,3.7857692384174266e+40,0
scm20d,154,448,1794,16,TSCP_R,1592,0.887402452619844,2.578981575247715e+39,0
scm20d,155,448,1794,16,Empirical_copula,1629,0.9080267558528428,1.0226649077574182e+40,0
scm20d,155,448,1794,16,Unscaled,1627,0.9069119286510591,1.790998375903139e+40,0
scm20d,155,448,1794,16,Point_CHR,1632,0.9096989966555183,8.699873007239057e+39,0
scm20d,155,448,1794,16,TSCP_R,1645,0.9169453734671126,1.5450867133686234e+40,0
scm20d,156,448,1794,16,Empirical_copula,1607,0.8957636566332219,2.0541364293184238e+40,0
scm20d,156,448,1794,16,Unscaled,1605,0.8946488294314381,2.4807700720437233e+40,0
scm20d,156,448,1794,16,Point_CHR,1663,0.9269788182831661,1.0994644878062728e+41,0
scm20d,156,448,1794,16,TSCP_R,1603,0.8935340022296544,1.7168348422198653e+40,0
scm20d,157,448,1794,16,Empirical_copula,1646,0.9175027870680045,3.976147266651352e+40,0
scm20d,157,448,1794,16,Unscaled,1654,0.9219620958751393,7.371896859726671e+40,0
scm20d,157,448,1794,16,Point_CHR,1686,0.939799331103679,1.067299911730183e+41,0
scm20d,157,448,1794,16,TSCP_R,1660,0.9253065774804905,3.822836960266092e+40,0
scm20d,158,448,1794,16,Empirical_copula,1598,0.8907469342251951,9.4276041356423e+39,0
scm20d,158,448,1794,16,Unscaled,1587,0.8846153846153846,8.642238156289708e+39,0
scm20d,158,448,1794,16,Point_CHR,1559,0.8690078037904125,2.555700613527862e+39,0
scm20d,158,448,1794,16,TSCP_R,1580,0.8807134894091416,4.9858129305718144e+39,0
scm20d,159,448,1794,16,Empirical_copula,1656,0.9230769230769231,3.450270547462268e+40,0
scm20d,159,448,1794,16,Unscaled,1628,0.907469342251951,3.1189517079684002e+40,0
scm20d,159,448,1794,16,Point_CHR,1715,0.9559643255295429,1.0425229400082499e+42,0
scm20d,159,448,1794,16,TSCP_R,1651,0.9202898550724637,3.204993969869889e+40,0
scm20d,160,448,1794,16,Empirical_copula,1569,0.8745819397993311,2.6262054875542283e+39,0
scm20d,160,448,1794,16,Unscaled,1629,0.9080267558528428,1.4892992798166146e+40,0
scm20d,160,448,1794,16,Point_CHR,1653,0.9214046822742475,3.5567336432325184e+40,0
scm20d,160,448,1794,16,TSCP_R,1611,0.8979933110367893,6.02960428182142e+39,0
scm20d,161,448,1794,16,Empirical_copula,1552,0.8651059085841695,1.6247250188167316e+39,0
scm20d,161,448,1794,16,Unscaled,1554,0.8662207357859532,2.3540996982970044e+39,0
scm20d,161,448,1794,16,Point_CHR,1535,0.8556298773690078,1.0728475612515578e+39,0
scm20d,161,448,1794,16,TSCP_R,1553,0.8656633221850614,1.2783207155066406e+39,0
scm20d,162,448,1794,16,Empirical_copula,1604,0.8940914158305463,8.089203293764889e+39,0
scm20d,162,448,1794,16,Unscaled,1627,0.9069119286510591,2.1620559150850175e+40,0
scm20d,162,448,1794,16,Point_CHR,1569,0.8745819397993311,2.9030702347606285e+39,0
scm20d,162,448,1794,16,TSCP_R,1618,0.9018952062430323,8.273197571787387e+39,0
scm20d,163,448,1794,16,Empirical_copula,1585,0.8835005574136009,3.646924260564337e+39,0
scm20d,163,448,1794,16,Unscaled,1623,0.9046822742474916,2.034899232138294e+40,0
scm20d,163,448,1794,16,Point_CHR,1616,0.9007803790412486,6.028485374209324e+39,0
scm20d,163,448,1794,16,TSCP_R,1605,0.8946488294314381,4.9278803932321945e+39,0
scm20d,164,448,1794,16,Empirical_copula,1626,0.9063545150501672,1.395908797312588e+40,0
scm20d,164,448,1794,16,Unscaled,1603,0.8935340022296544,1.3696384356488946e+40,0
scm20d,164,448,1794,16,Point_CHR,1652,0.9208472686733556,4.0780368591876217e+40,0
scm20d,164,448,1794,16,TSCP_R,1645,0.9169453734671126,2.0908121948467963e+40,0
scm20d,165,448,1794,16,Empirical_copula,1573,0.8768115942028986,4.225025588994566e+39,0
scm20d,165,448,1794,16,Unscaled,1596,0.8896321070234113,1.1838802714156703e+40,0
scm20d,165,448,1794,16,Point_CHR,1619,0.9024526198439242,1.1416066305975725e+40,0
scm20d,165,448,1794,16,TSCP_R,1602,0.8929765886287625,7.341292222844075e+39,0
scm20d,166,448,1794,16,Empirical_copula,1625,0.9057971014492754,9.071155886547345e+39,0
scm20d,166,448,1794,16,Unscaled,1644,0.9163879598662207,2.793655953938352e+40,0
scm20d,166,448,1794,16,Point_CHR,1601,0.8924191750278707,5.3685942877941375e+39,0
scm20d,166,448,1794,16,TSCP_R,1632,0.9096989966555183,1.1596513016358794e+40,0
scm20d,167,448,1794,16,Empirical_copula,1608,0.8963210702341137,5.188619870808358e+39,0
scm20d,167,448,1794,16,Unscaled,1630,0.9085841694537347,2.0684290910929272e+40,0
scm20d,167,448,1794,16,Point_CHR,1645,0.9169453734671126,2.0262390201991561e+40,0
scm20d,167,448,1794,16,TSCP_R,1623,0.9046822742474916,7.881369197537567e+39,0
scm20d,168,448,1794,16,Empirical_copula,1645,0.9169453734671126,1.825299647800897e+40,0
scm20d,168,448,1794,16,Unscaled,1654,0.9219620958751393,6.134380041630538e+40,0
scm20d,168,448,1794,16,Point_CHR,1676,0.9342251950947603,7.738569024293434e+40,0
scm20d,168,448,1794,16,TSCP_R,1657,0.9236343366778149,2.8655681665799593e+40,0
scm20d,169,448,1794,16,Empirical_copula,1605,0.8946488294314381,8.821234984266865e+39,0
scm20d,169,448,1794,16,Unscaled,1615,0.9002229654403567,1.9448008165025107e+40,0
scm20d,169,448,1794,16,Point_CHR,1631,0.9091415830546266,1.9190570795221116e+40,0
scm20d,169,448,1794,16,TSCP_R,1623,0.9046822742474916,1.0153809963090991e+40,0
scm20d,170,448,1794,16,Empirical_copula,1628,0.907469342251951,2.0362026632091248e+40,0
scm20d,170,448,1794,16,Unscaled,1650,0.919732441471572,8.730467955639154e+40,0
scm20d,170,448,1794,16,Point_CHR,1621,0.9035674470457079,1.464875191303617e+40,0
scm20d,170,448,1794,16,TSCP_R,1646,0.9175027870680045,3.5839164565920593e+40,0
scm20d,171,448,1794,16,Empirical_copula,1591,0.8868450390189521,1.1660749221828854e+40,0
scm20d,171,448,1794,16,Unscaled,1620,0.903010033444816,3.0927040010202835e+40,0
scm20d,171,448,1794,16,Point_CHR,1609,0.8968784838350056,1.4607390712331428e+40,0
scm20d,171,448,1794,16,TSCP_R,1612,0.8985507246376812,1.1008193062847675e+40,0
scm20d,172,448,1794,16,Empirical_copula,1624,0.9052396878483835,1.3792578222493388e+40,0
scm20d,172,448,1794,16,Unscaled,1629,0.9080267558528428,2.6989136509853846e+40,0
scm20d,172,448,1794,16,Point_CHR,1611,0.8979933110367893,9.723432798419021e+39,0
scm20d,172,448,1794,16,TSCP_R,1628,0.907469342251951,1.1041548571409732e+40,0
scm20d,173,448,1794,16,Empirical_copula,1563,0.8712374581939799,3.2143548259054424e+39,0
scm20d,173,448,1794,16,Unscaled,1600,0.8918617614269788,1.0247457084035222e+40,0
scm20d,173,448,1794,16,Point_CHR,1562,0.8706800445930881,2.0864101098008145e+39,0
scm20d,173,448,1794,16,TSCP_R,1593,0.8879598662207357,5.500779837561348e+39,0
scm20d,174,448,1794,16,Empirical_copula,1586,0.8840579710144928,1.127655664906925e+40,0
scm20d,174,448,1794,16,Unscaled,1581,0.8812709030100334,1.0948416786134766e+40,0
scm20d,174,448,1794,16,Point_CHR,1523,0.8489409141583054,1.5606960651561806e+39,0
scm20d,174,448,1794,16,TSCP_R,1572,0.8762541806020067,7.94641550340267e+39,0
scm20d,175,448,1794,16,Empirical_copula,1603,0.8935340022296544,6.564714271885351e+39,0
scm20d,175,448,1794,16,Unscaled,1596,0.8896321070234113,1.1631177122195532e+40,0
scm20d,175,448,1794,16,Point_CHR,1548,0.862876254180602,1.8280853685382192e+39,0
scm20d,175,448,1794,16,TSCP_R,1598,0.8907469342251951,4.590227750648624e+39,0
scm20d,176,448,1794,16,Empirical_copula,1634,0.9108138238573021,1.537012074630627e+40,0
scm20d,176,448,1794,16,Unscaled,1649,0.9191750278706801,4.0614261070173915e+40,0
scm20d,176,448,1794,16,Point_CHR,1665,0.9280936454849499,3.812908034996673e+40,0
scm20d,176,448,1794,16,TSCP_R,1652,0.9208472686733556,2.219466931114626e+40,0
scm20d,177,448,1794,16,Empirical_copula,1596,0.8896321070234113,1.1906318495003575e+40,0
scm20d,177,448,1794,16,Unscaled,1611,0.8979933110367893,1.9962305425241595e+40,0
scm20d,177,448,1794,16,Point_CHR,1623,0.9046822742474916,1.9723186917881537e+40,0
scm20d,177,448,1794,16,TSCP_R,1605,0.8946488294314381,1.398373484803503e+40,0
scm20d,178,448,1794,16,Empirical_copula,1627,0.9069119286510591,1.8670833822000504e+40,0
scm20d,178,448,1794,16,Unscaled,1595,0.8890746934225195,8.077470509329091e+39,0
scm20d,178,448,1794,16,Point_CHR,1617,0.9013377926421404,7.411372739420107e+39,0
scm20d,178,448,1794,16,TSCP_R,1620,0.903010033444816,8.242939824456778e+39,0
scm20d,179,448,1794,16,Empirical_copula,1629,0.9080267558528428,1.9129751586407748e+40,0
scm20d,179,448,1794,16,Unscaled,1621,0.9035674470457079,2.790211265768198e+40,0
scm20d,179,448,1794,16,Point_CHR,1636,0.9119286510590858,2.126173839135691e+40,0
scm20d,179,448,1794,16,TSCP_R,1633,0.9102564102564102,2.0308535604248952e+40,0
scm20d,180,448,1794,16,Empirical_copula,1560,0.8695652173913043,2.749526032524315e+39,0
scm20d,180,448,1794,16,Unscaled,1608,0.8963210702341137,1.2471148597999618e+40,0
scm20d,180,448,1794,16,Point_CHR,1595,0.8890746934225195,4.309684763788382e+39,0
scm20d,180,448,1794,16,TSCP_R,1567,0.8734671125975474,2.3425891270547645e+39,0
scm20d,181,448,1794,16,Empirical_copula,1613,0.899108138238573,1.9477340045112752e+40,0
scm20d,181,448,1794,16,Unscaled,1601,0.8924191750278707,2.607055135918119e+40,0
scm20d,181,448,1794,16,Point_CHR,1591,0.8868450390189521,1.5902604925223677e+40,0
scm20d,181,448,1794,16,TSCP_R,1615,0.9002229654403567,1.8765892263448593e+40,0
scm20d,182,448,1794,16,Empirical_copula,1600,0.8918617614269788,8.229548202619488e+39,0
scm20d,182,448,1794,16,Unscaled,1626,0.9063545150501672,2.7919206039341133e+40,0
scm20d,182,448,1794,16,Point_CHR,1624,0.9052396878483835,1.4722825120100458e+40,0
scm20d,182,448,1794,16,TSCP_R,1608,0.8963210702341137,1.078591645934178e+40,0
scm20d,183,448,1794,16,Empirical_copula,1547,0.8623188405797102,2.834599669807246e+39,0
scm20d,183,448,1794,16,Unscaled,1611,0.8979933110367893,1.402387481147695e+40,0
scm20d,183,448,1794,16,Point_CHR,1684,0.9386845039018952,1.0086022313383852e+41,0
scm20d,183,448,1794,16,TSCP_R,1596,0.8896321070234113,4.7400265719940044e+39,0
scm20d,184,448,1794,16,Empirical_copula,1576,0.8784838350055741,5.273202621942597e+39,0
scm20d,184,448,1794,16,Unscaled,1581,0.8812709030100334,6.038596151355153e+39,0
scm20d,184,448,1794,16,Point_CHR,1565,0.8723522853957637,3.8459242584604237e+39,0
scm20d,184,448,1794,16,TSCP_R,1579,0.8801560758082497,4.945813478422835e+39,0
scm20d,185,448,1794,16,Empirical_copula,1598,0.8907469342251951,9.307214753792499e+39,0
scm20d,185,448,1794,16,Unscaled,1602,0.8929765886287625,1.4357329122424078e+40,0
scm20d,185,448,1794,16,Point_CHR,1560,0.8695652173913043,2.7393954608334637e+39,0
scm20d,185,448,1794,16,TSCP_R,1639,0.9136008918617614,2.670273233142163e+40,0
scm20d,186,448,1794,16,Empirical_copula,1544,0.8606465997770345,2.1350080130661428e+39,0
scm20d,186,448,1794,16,Unscaled,1566,0.8729096989966555,3.149782627320895e+39,0
scm20d,186,448,1794,16,Point_CHR,1516,0.8450390189520625,8.111905664918822e+38,0
scm20d,186,448,1794,16,TSCP_R,1578,0.8795986622073578,2.6878155567565012e+39,0
scm20d,187,448,1794,16,Empirical_copula,1604,0.8940914158305463,7.829845644929296e+39,0
scm20d,187,448,1794,16,Unscaled,1642,0.915273132664437,3.837557683631759e+40,0
scm20d,187,448,1794,16,Point_CHR,1629,0.9080267558528428,1.9150690235118386e+40,0
scm20d,187,448,1794,16,TSCP_R,1637,0.9124860646599777,1.6823072757350835e+40,0
scm20d,188,448,1794,16,Empirical_copula,1574,0.8773690078037905,4.4069231413880347e+39,0
scm20d,188,448,1794,16,Unscaled,1618,0.9018952062430323,1.3895368888216082e+40,0
scm20d,188,448,1794,16,Point_CHR,1591,0.8868450390189521,3.86392396073029e+39,0
scm20d,188,448,1794,16,TSCP_R,1611,0.8979933110367893,6.781900583760527e+39,0
scm20d,189,448,1794,16,Empirical_copula,1573,0.8768115942028986,2.1869242507393937e+39,0
scm20d,189,448,1794,16,Unscaled,1595,0.8890746934225195,7.257567374675751e+39,0
scm20d,189,448,1794,16,Point_CHR,1625,0.9057971014492754,9.991111431179192e+39,0
scm20d,189,448,1794,16,TSCP_R,1590,0.8862876254180602,4.0073182878226703e+39,0
scm20d,190,448,1794,16,Empirical_copula,1628,0.907469342251951,8.661192532399088e+39,0
scm20d,190,448,1794,16,Unscaled,1653,0.9214046822742475,3.371943705482237e+40,0
scm20d,190,448,1794,16,Point_CHR,1640,0.9141583054626533,1.273219771927599e+40,0
scm20d,190,448,1794,16,TSCP_R,1643,0.9158305462653289,1.2174195058556371e+40,0
scm20d,191,448,1794,16,Empirical_copula,1656,0.9230769230769231,5.151827514060013e+40,0
scm20d,191,448,1794,16,Unscaled,1645,0.9169453734671126,6.570286007411722e+40,0
scm20d,191,448,1794,16,Point_CHR,1662,0.9264214046822743,7.712054476486679e+40,0
scm20d,191,448,1794,16,TSCP_R,1653,0.9214046822742475,3.943197018307842e+40,0
scm20d,192,448,1794,16,Empirical_copula,1578,0.8795986622073578,3.3385126275702393e+39,0
scm20d,192,448,1794,16,Unscaled,1609,0.8968784838350056,1.2427674832981414e+40,0
scm20d,192,448,1794,16,Point_CHR,1613,0.899108138238573,9.01739910489411e+39,0
scm20d,192,448,1794,16,TSCP_R,1598,0.8907469342251951,5.613487422451038e+39,0
scm20d,193,448,1794,16,Empirical_copula,1625,0.9057971014492754,1.9543006157946834e+40,0
scm20d,193,448,1794,16,Unscaled,1629,0.9080267558528428,2.577530951934777e+40,0
scm20d,193,448,1794,16,Point_CHR,1626,0.9063545150501672,1.6903767273623776e+40,0
scm20d,193,448,1794,16,TSCP_R,1626,0.9063545150501672,1.5804087343163783e+40,0
scm20d,194,448,1794,16,Empirical_copula,1603,0.8935340022296544,9.538077700903024e+39,0
scm20d,194,448,1794,16,Unscaled,1588,0.8851727982162765,1.01620278947416e+40,0
scm20d,194,448,1794,16,Point_CHR,1677,0.9347826086956522,8.068997563883632e+40,0
scm20d,194,448,1794,16,TSCP_R,1610,0.8974358974358975,8.377074716144551e+39,0
scm20d,195,448,1794,16,Empirical_copula,1643,0.9158305462653289,1.8811905153311855e+40,0
scm20d,195,448,1794,16,Unscaled,1658,0.9241917502787068,7.861828095656404e+40,0
scm20d,195,448,1794,16,Point_CHR,1636,0.9119286510590858,1.5377641173035142e+40,0
scm20d,195,448,1794,16,TSCP_R,1656,0.9230769230769231,3.276255735708019e+40,0
scm20d,196,448,1794,16,Empirical_copula,1544,0.8606465997770345,1.673881684953026e+39,0
scm20d,196,448,1794,16,Unscaled,1574,0.8773690078037905,4.5043396027183414e+39,0
scm20d,196,448,1794,16,Point_CHR,1562,0.8706800445930881,1.9187905429782837e+39,0
scm20d,196,448,1794,16,TSCP_R,1562,0.8706800445930881,2.46048799093744e+39,0
scm20d,197,448,1794,16,Empirical_copula,1615,0.9002229654403567,9.020267951459564e+39,0
scm20d,197,448,1794,16,Unscaled,1638,0.9130434782608695,2.622957207973027e+40,0
scm20d,197,448,1794,16,Point_CHR,1658,0.9241917502787068,2.313729446817029e+40,0
scm20d,197,448,1794,16,TSCP_R,1655,0.9225195094760312,3.461059569196442e+40,0
scm20d,198,448,1794,16,Empirical_copula,1629,0.9080267558528428,1.657867674655594e+40,0
scm20d,198,448,1794,16,Unscaled,1634,0.9108138238573021,2.0502529283675556e+40,0
scm20d,198,448,1794,16,Point_CHR,1609,0.8968784838350056,9.504742545431648e+39,0
scm20d,198,448,1794,16,TSCP_R,1611,0.8979933110367893,1.0153523019365037e+40,0
scm20d,199,448,1794,16,Empirical_copula,1645,0.9169453734671126,1.8545311261797956e+40,0
scm20d,199,448,1794,16,Unscaled,1621,0.9035674470457079,1.5413027977363977e+40,0
scm20d,199,448,1794,16,Point_CHR,1661,0.9258639910813824,4.458870420476973e+40,0
scm20d,199,448,1794,16,TSCP_R,1663,0.9269788182831661,4.017702675351173e+40,0
energy,0,38,154,2,Empirical_copula,117,0.7597402597402597,2.358123624999996,0
energy,0,38,154,2,Unscaled,118,0.7662337662337663,5.737222562894572,0
energy,0,38,154,2,Point_CHR,117,0.7597402597402597,2.3322931196722823,0
energy,0,38,154,2,TSCP_R,119,0.7727272727272727,2.983426734171584,0
energy,1,38,154,2,Empirical_copula,136,0.8831168831168831,3.6146765824999125,0
energy,1,38,154,2,Unscaled,140,0.9090909090909091,13.199778922665486,0
energy,1,38,154,2,Point_CHR,141,0.9155844155844156,6.609570888052235,0
energy,1,38,154,2,TSCP_R,137,0.8896103896103896,4.5660963402709855,0
energy,2,38,154,2,Empirical_copula,137,0.8896103896103896,5.068265200000252,0
energy,2,38,154,2,Unscaled,145,0.9415584415584416,20.441249440334346,0
energy,2,38,154,2,Point_CHR,136,0.8831168831168831,6.046819020232715,0
energy,2,38,154,2,TSCP_R,144,0.935064935064935,8.917788140037043,0
energy,3,38,154,2,Empirical_copula,139,0.9025974025974026,3.812862659999847,0
energy,3,38,154,2,Unscaled,136,0.8831168831168831,7.163384602865282,0
energy,3,38,154,2,Point_CHR,137,0.8896103896103896,3.480707541926323,0
energy,3,38,154,2,TSCP_R,142,0.922077922077922,4.5049348221083925,0
energy,4,38,154,2,Empirical_copula,152,0.987012987012987,11.936495999999845,0
energy,4,38,154,2,Unscaled,141,0.9155844155844156,16.007600903109537,0
energy,4,38,154,2,Point_CHR,154,1.0,17.268140070774376,0
energy,4,38,154,2,TSCP_R,154,1.0,14.465826618625583,0
energy,5,38,154,2,Empirical_copula,126,0.8181818181818182,3.083328075000144,0
energy,5,38,154,2,Unscaled,145,0.9415584415584416,25.835872410155925,0
energy,5,38,154,2,Point_CHR,128,0.8311688311688312,3.2361874014103202,0
energy,5,38,154,2,TSCP_R,151,0.9805194805194806,9.867640368251294,0
energy,6,38,154,2,Empirical_copula,143,0.9285714285714286,5.459348119999596,0
energy,6,38,154,2,Unscaled,149,0.9675324675324676,18.950350240163736,0
energy,6,38,154,2,Point_CHR,147,0.9545454545454546,7.567881091404969,0
energy,6,38,154,2,TSCP_R,147,0.9545454545454546,7.882563293626542,0
energy,7,38,154,2,Empirical_copula,117,0.7597402597402597,1.829865645000101,0
energy,7,38,154,2,Unscaled,125,0.8116883116883117,6.611583690499415,0
energy,7,38,154,2,Point_CHR,123,0.7987012987012987,2.3747293912657854,0
energy,7,38,154,2,TSCP_R,131,0.8506493506493507,3.6157340450530504,0
energy,8,38,154,2,Empirical_copula,142,0.922077922077922,5.109915070000449,0
energy,8,38,154,2,Unscaled,148,0.961038961038961,18.474523240554024,0
energy,8,38,154,2,Point_CHR,150,0.974025974025974,9.995071027179353,0
energy,8,38,154,2,TSCP_R,151,0.9805194805194806,12.164683538949385,0
energy,9,38,154,2,Empirical_copula,121,0.7857142857142857,2.151319660000114,0
energy,9,38,154,2,Unscaled,133,0.8636363636363636,9.78188176048659,0
energy,9,38,154,2,Point_CHR,112,0.7272727272727273,1.4252382261545038,0
energy,9,38,154,2,TSCP_R,135,0.8766233766233766,4.198110152271702,0
energy,10,38,154,2,Empirical_copula,130,0.8441558441558441,2.7607698674998926,0
energy,10,38,154,2,Unscaled,144,0.935064935064935,13.943129402764416,0
energy,10,38,154,2,Point_CHR,130,0.8441558441558441,3.1791530278578537,0
energy,10,38,154,2,TSCP_R,131,0.8506493506493507,3.501360989502205,0
energy,11,38,154,2,Empirical_copula,143,0.9285714285714286,5.091807964999833,0
energy,11,38,154,2,Unscaled,144,0.935064935064935,14.79671622259821,0
energy,11,38,154,2,Point_CHR,146,0.948051948051948,10.093550058070168,0
energy,11,38,154,2,TSCP_R,145,0.9415584415584416,5.6275542576868895,0
energy,12,38,154,2,Empirical_copula,127,0.8246753246753247,3.5936716499998,0
energy,12,38,154,2,Unscaled,130,0.8441558441558441,6.970656040081453,0
energy,12,38,154,2,Point_CHR,127,0.8246753246753247,3.6805939918961497,0
energy,12,38,154,2,TSCP_R,137,0.8896103896103896,4.5465546938026575,0
