alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,test_coverage,coverage_volume,coverage_max_length,reference_adjustment,runtime
0.1,3,30,33,CQHR,Gaussian,cqr,native,0.5,0.0,0.905,182304743.01628217,205.53863145085677,11.711033617593529,0.0
0.1,3,30,33,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.95,5203.533333020128,19.6434709004764,,0.0009944438934326172
0.1,3,30,33,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9583333333333334,5775.441122757432,18.39003845281512,,0.0
0.1,3,30,33,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.88,3009.732501169784,18.05719341116908,,0.00099945068359375
0.1,3,30,34,CQHR,Gaussian,cqr,native,0.5,0.0,0.9566666666666667,295893.4044043167,62.11176815099101,25.131049503763244,0.0
0.1,3,30,34,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9683333333333334,6091.470974061724,21.996635082521017,,0.0010454654693603516
0.1,3,30,34,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9716666666666667,7521.298251712005,20.10662297972242,,0.0
0.1,3,30,34,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9416666666666667,4113.343039837099,20.106622979556896,,0.0009887218475341797
0.1,3,30,35,CQHR,Gaussian,cqr,native,0.5,0.0,0.8766666666666667,19972.84785870438,28.020386186971766,9.871602529464427,0.0010035037994384766
0.1,3,30,35,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8783333333333333,2334.896226928359,15.936869246822884,,0.0
0.1,3,30,35,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9066666666666666,3170.7451286439855,15.054293806847056,,0.0
0.1,3,30,35,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8366666666666667,1986.9091181494448,14.985458466537008,,0.0
0.1,3,30,36,CQHR,Gaussian,cqr,native,0.5,0.0,0.9766666666666667,194500228.87168586,168.1903085600181,47.218648376914864,0.0
0.1,3,30,36,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.73,1482.992545649528,12.014461979651145,,0.0009996891021728516
0.1,3,30,36,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.7966666666666666,1704.3855814295073,12.277258045585635,,0.0
0.1,3,30,36,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.7166666666666667,1578.7293529320798,13.35432810141251,,0.0
