alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,noise_ratio
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,1,24.612314669544983,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,2,21.06688608775981,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,3,15.820061982917869,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,4,10.878977878487385,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,5,8.313822097276091,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,6,7.1125745108932135,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,7,5.460094557067086,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,8,5.158391642508283,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,9,3.305167307798432,10
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,10,2.739926471763792,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,1,25.097739983461025,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,2,23.530190786189827,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,3,16.89624919380662,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,4,10.654755418687493,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,5,7.6472043823236335,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,6,7.717161583306627,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,7,5.234946704573714,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,8,5.157811636467889,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,9,3.4230280260863832,10
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,10,2.167663306608893,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,1,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,2,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,3,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,4,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,5,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,6,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,7,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,8,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,9,17.93524871750726,10
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,10,17.93524871750726,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,1,21.008725871879953,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,2,21.551900645168026,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,3,13.54996811179451,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,4,10.964334551022763,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,5,7.5595990538076805,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,6,6.628790535951225,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,7,5.616199146411478,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,8,5.157811636467889,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,9,2.6084640718675445,10
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,10,2.387936514270609,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,1,26.909537518474856,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,2,21.710037489427982,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,3,15.901882410471087,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,4,11.424318590420437,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,5,10.50745903271346,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,6,6.989661192410331,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,7,5.427733026790257,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,8,4.62768823539745,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,9,3.4055521507864768,10
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,10,2.792554427719523,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,1,23.00504272023736,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,2,19.11432674318594,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,3,14.51436379381446,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,4,11.261347735840504,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,5,9.989323718616642,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,6,6.883632226117722,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,7,5.981609510600589,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,8,3.770273673016196,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,9,3.2193617079504344,10
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,10,2.924000676380674,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,1,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,2,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,3,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,4,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,5,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,6,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,7,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,8,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,9,18.509137545456923,10
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,10,18.509137545456923,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,1,23.418208968611914,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,2,17.884897554958577,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,3,15.578618247423778,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,4,11.261347735840504,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,5,10.154726374555592,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,6,6.522001491058322,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,7,4.79973809132796,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,8,4.602477969445175,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,9,2.8115276022658424,10
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,10,2.4589019724217245,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,1,27.48102412114113,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,2,21.401590464841334,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,3,14.987545306434706,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,4,14.559417998397993,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,5,9.87626455934885,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,6,7.531971029257486,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,7,5.130416920500066,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,8,4.765299628458855,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,9,3.383168451435263,10
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,10,2.8844260611593127,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,1,25.94893239631906,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,2,21.341331476129106,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,3,14.989328913310704,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,4,13.598374664418056,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,5,11.07543189464484,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,6,7.11032563133384,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,7,5.797612476419269,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,8,4.104682420819984,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,9,3.5781715825557443,10
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,10,2.7718946630802135,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,1,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,2,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,3,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,4,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,5,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,6,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,7,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,8,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,9,18.79505986559252,10
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,10,18.79505986559252,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,1,24.961930435442312,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,2,18.880198946043798,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,3,14.15407534041243,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,4,12.825021828657574,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,5,9.337930985461018,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,6,6.560306390664927,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,7,4.423477735610815,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,8,4.798921248140631,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,9,2.908422863339311,10
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,10,2.88388470834791,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,1,25.805735177288767,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,2,22.476513558855586,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,3,16.367867694820504,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,4,12.514480967356395,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,5,9.989211602085192,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,6,7.732807791368153,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,7,6.191054208823024,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,8,5.1643700580596485,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,9,3.4524309284104078,10
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,10,3.228243322473017,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,1,28.51831891543995,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,2,23.303977677985273,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,3,18.49211136303133,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,4,16.15925860450772,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,5,12.047192885294987,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,6,8.395880994849735,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,7,7.099516670167115,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,8,4.935475276710517,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,9,3.906494982596687,10
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,10,3.5887659244917454,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,1,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,2,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,3,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,4,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,5,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,6,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,7,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,8,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,9,17.743688252417535,10
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,10,17.743688252417535,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,1,23.337575851803063,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,2,18.15209815336049,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,3,14.529783688290184,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,4,10.246249808226437,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,5,8.755827852072652,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,6,6.433106115767622,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,7,5.472209967775505,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,8,5.084569485593396,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,9,3.791474094353789,10
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,10,2.82758283886972,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,1,24.273855391712395,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,2,21.64873861639926,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,3,14.624578724771789,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,4,10.365896079590115,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,5,10.316894117794249,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,6,7.23209573226926,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,7,5.857830605868623,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,8,3.7654349410213896,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,9,2.9742623338819656,10
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,10,2.177957839456955,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,1,30.10073014435145,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,2,25.90772598549673,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,3,14.130372162468063,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,4,11.611990822212078,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,5,8.779821500919263,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,6,7.615387854421773,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,7,6.304858604249446,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,8,3.6564303000917606,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,9,3.5944696444506676,10
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,10,2.49943257921655,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,1,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,2,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,3,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,4,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,5,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,6,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,7,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,8,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,9,18.894907349596146,10
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,10,18.894907349596146,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,1,24.33707291270183,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,2,19.471347942204474,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,3,12.757492376742363,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,4,8.153378072378487,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,5,9.93242044572487,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,6,6.73067992348984,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,7,5.983064079373554,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,8,3.2568872227513985,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,9,2.743138704499245,10
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,10,2.2021082847078874,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,1,26.496765175013962,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,2,21.625179126663824,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,3,16.840915406691664,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,4,13.433340273244795,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,5,9.39256347001601,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,6,6.892524300989509,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,7,6.102721977586295,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,8,4.4351866009239505,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,9,3.5395449243837405,10
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,10,2.656570279955576,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,1,28.301529525853105,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,2,17.53438480645023,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,3,13.994764382917865,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,4,11.867516193727194,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,5,9.053605897424882,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,6,7.985392970143983,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,7,5.711023731147285,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,8,3.7949740531504825,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,9,3.218728320971752,10
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,10,2.65248267719082,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,1,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,2,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,3,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,4,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,5,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,6,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,7,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,8,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,9,17.050891808984176,10
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,10,17.050891808984176,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,1,20.999345184224367,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,2,21.61053115949924,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,3,14.567641683378847,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,4,13.417008959081986,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,5,8.702303695352722,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,6,5.700551268337286,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,7,5.347051657466935,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,8,3.8108179068055676,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,9,2.932074850198674,10
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,10,2.4012838875386895,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,1,24.287009263510445,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,2,20.190699878174215,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,3,15.208320300956888,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,4,11.193727805966638,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,5,9.430894235419345,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,6,7.116553178289005,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,7,4.771301053788183,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,8,4.222468180123457,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,9,3.9319605015560204,10
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,10,2.4977801444863,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,1,25.479034628868483,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,2,23.41889854995066,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,3,14.64340340980708,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,4,10.908327737163116,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,5,8.077148102859502,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,6,8.036532552084118,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,7,4.830880244107856,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,8,4.642840285612921,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,9,4.4949275611138955,10
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,10,2.7309623794270412,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,1,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,2,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,3,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,4,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,5,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,6,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,7,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,8,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,9,17.67781257994233,10
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,10,17.67781257994233,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,1,22.552571252547658,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,2,18.618127726967174,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,3,14.64340340980708,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,4,10.473580450956248,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,5,8.07338751279751,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,6,6.593099950864756,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,7,4.851530846609361,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,8,3.5841298878490875,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,9,3.4774299453443493,10
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,10,2.3034893880304104,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,1,24.85889889635251,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,2,22.124430650532407,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,3,16.054496580471536,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,4,12.778182219244934,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,5,11.001237432316715,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,6,8.065189719538767,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,7,6.121234242402061,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,8,4.933591264821689,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,9,3.6830819244480146,10
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,10,2.6752048383813145,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,1,27.05574418386785,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,2,19.014179193519247,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,3,14.973731202061419,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,4,12.396302298736778,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,5,11.114416023291746,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,6,7.388000444040243,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,7,4.590464906788057,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,8,4.988828487559366,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,9,3.687582551715062,10
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,10,2.674757694708502,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,1,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,2,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,3,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,4,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,5,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,6,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,7,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,8,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,9,18.50608817970787,10
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,10,18.50608817970787,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,1,20.043500586947438,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,2,18.50608817969845,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,3,16.038607496327618,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,4,8.790826156252276,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,5,9.344450340034541,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,6,8.20606808712165,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,7,5.311828824734825,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,8,3.9767457003867985,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,9,3.6780676888097847,10
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,10,2.2331385461722775,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,1,21.956256512984403,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,2,17.63166775692149,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,3,15.754306887829294,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,4,11.481994897096987,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,5,8.779191183677995,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,6,6.243850861048888,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,7,5.646413038605052,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,8,4.3050152901002186,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,9,3.395602796704744,10
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,10,2.9919603958670806,10
0.1,10,100,98,Point_CHR,Gaussian,absolute_residual,1,23.201740068651503,10
